,Unnamed: 0,Date,Name,Tweets,Tags,Hashtags,classofspeech
4195,4195,1566265432,Anonymous,@BorisJohnson criticised as #FreeNazanin Zaghari-Ratcliffe's conditions worsen. She is no longer allowed to call her husband in the UK and has been told she can see her daughter Gabriella only once a month @BWallaceMP @JSHeappey @DominicRaab @tom_watson https://www.theguardian.com/news/2019/aug/20/husband-of-nazanin-zaghari-ratcliffe-challenges-boris-johnson-to-take-actionÂ Â,,['FreeNazanin'],offensive_language
4200,4200,1566264603,a.adrian,Tom Felton and Emma Watson seem to be on vacation tgt and the entire Dramione fandom is collectively losing their sHIT,,[],offensive_language
4201,4201,1566264488,Anonymous,if tom felton and emma watson are a real thing im going to really start crying  the dramione part of me is like yes bitch,,[],offensive_language
4206,4206,1566261824,lele,tom felton and emma watson oh my fucking GOD pic.twitter.com/cnFPnlXl2B,,[],offensive_language
4218,4218,1566426052,#FeminismIsTheRealRevolution,Heroines. All of them.,,[],offensive_language
4237,4237,1566496794,Penny Lane Sarandon,"Hopefully
@DebraMessing
@ZerlinaMaxwell
@ThePerezHilton
@tomwatson
& @AdamParkhomenko all stop panting soon Âcause the lungs of the world are on fire & they shouldnÂt be using up all that extra oxygen. Maybe they can put their differences aside & share my owners tweet to help out",,[],offensive_language
4267,4267,1566436287,Henry Gilbert,"CAP sucks shit, and its loser politics is a huge part of why Dems lost the easiest presidential election win of all time to a senile racist",,[],offensive_language
4294,4294,1566569370,James Noyes,"Yet another failing by a white label. It is good to see the regulator start to take this problem seriously. As Tom Watson said back in May, we need a full review of all remote licenses operating in the UK - and an overhaul of the white label model https://www.sbcnews.co.uk/sportsbook/2019/08/23/fsb-tech-facing-ukgc-review-after-blackbet-suspension/Â Â",,[],offensive_language
4318,4318,1566651511,85scout,they smear her cuz they fear her. #Kamala2020,,['Kamala2020'],offensive_language
4331,4331,1566653035,Luqman Khan #JC4PM,"Dear @UKLabour @JennieGenSec when are you going to suspend @Tom_Watson MP and refer him to NCC.
Allegedly Cllr Yvonne Davies said she made a complaint against Tom Watson to Labour Party for making her life misery. @nottobeneutralhttps://skwawkbox.org/2018/09/13/councillor-watson-made-my-life-a-misery-whats-his-problem-with-independent-labour-women/Â Â",,[],offensive_language
4363,4363,1566760405,Admiral Ackbars Memoriam,CanÂt really be arsed with a leadership challenge at the moment but it there was to be one please can Tom Watson convince Jess Phillips to stand? That would be sweet as fuck.,,[],offensive_language
4376,4376,1566735086,Fat Anne *THIS IS AN ENDORSEMENT* Lamott,You can't blame youthful foolishness when Bernie was in his damn 30's when he wrote this crap either.,,[],offensive_language
4393,4393,1566816213,Anonymous,"#FreeNazanin
MPs It is imperative, if you care about this British child & her mother held hostage 3.5 yrs in Iran, you act! 

@DominicRaab @BorisJohnson Must get her out of there. She wants to take her own life @Valerie_VazMP @tom_watson @jeremycorbyn I hope you take this seriouspic.twitter.com/hfrWnmannY",,['FreeNazanin'],offensive_language
4399,4399,1566850037,FIRE JASON GARRETT TODAY!!!,"You know damn well that cranky is Bernie's permanent personality.

Stop tripping.",,[],offensive_language
4400,4400,1566839336,KareBearScare,Right? The onus is on men to not behave like predators. Period. Not on Hillary to... have done what exactly? Yelled at Trump so everyone could jump all over her and sheÂs an angry hysterical woman? Bad move on WarrenÂs part.,,[],offensive_language
4426,4426,1566921696,Politoons,funny you should say that...pic.twitter.com/LUSBvX5NOC,,[],offensive_language
4454,4454,1567031183,Pete Whyte. #LabourActivist,"If Watson and Co turn up trying to steal the limelight. Just fuck them off out of it. They are a considerable part of this whole charade
@tomwatson @joswinson @jessphillips @margarethodge",,[],offensive_language
4457,4457,1567025590,The Hoarse Whisperer,"You just have to love Roseanne DeMoron calling someone a poser.

The woman had a household income of over $700k before retiring to Napa Valley where she cosplays as a hardscrabble white working class populist.",,[],offensive_language
4466,4466,1567014828,Maggie Klaus,She blocked me. But I can definitely tell you... this woman is certifiably nuts.,,[],offensive_language
4478,4478,1566997666,Charles #GetCovered-ba,"Yeah, I don't have anything against her and she campaigned like crazy but never seemed to get any traction. The Franken thing seems to have doomed her from the start regardless of how much sense it makes.",,[],offensive_language
4479,4479,1566994163,Jules4Harris2020!,Keep taking notice of how afraid of Harris every white candidate is. With a special mention for the men. SheÂs the one who will beat Trump. LetÂs see if Dems have enough sense to allow her that path.,,[],offensive_language
4510,4510,1567085352,Phineas T. Gage,"It is really weird to claim that only Bernie Sanders can do it. He has never done anything in his life before. Why would he start being useful so late in life? 
Hell, Elizabeth Warren was the architect of a major piece of legislation before she was even in the Senate.",,[],offensive_language
4519,4519,1567057400,Anonymous,"Why do you want parliament to continue to sit? It's because you want nothing less than to legislate to stop us leaving the EU. That's the only reason. You don't care a jot about democracy. If you did, we'd have left the EU by now.",,[],offensive_language
4539,4539,1567192393,julie fair,Even if you just drive them you deserve better than this..we all deserve better than this!,,[],offensive_language
4545,4545,1567205686,Anonymous,How the hell have they got my email addresses? Bit like Tom Watson emailing me without me giving him my email details! ,,[],offensive_language
4548,4548,1567196712,Anonymous,"Why is Tom Watson hell-bent on a deal with the EU? What are his real reasons? In whose interests is he really working?

There's something sinister in his behaviour.",,[],offensive_language
4577,4577,1567278479,Anonymous,"Where in hell were you guys today? 
Thanks for letting us all down....

@margarethodge
@jessphillips
@tomwatson
@joswinson
@ChukaUmunna
@Anna_Soubry

I'm sure there were more who were conspicuous by their absence. Was it tea with Boris? #Scabs
#StopTheCoup",,"['Scabs', 'StopTheCoup']",offensive_language
4605,4605,1567381856,Maureen Fitzsimmons,"Thanks to 
@tom_watson

People suffered for years after being wrongfully accused of these vile crimes, a man died without being able to clear his name.

as Len said.

""You should fucking well be ashamed of yourself""

https://www.telegraph.co.uk/news/2019/09/01/tom-watson-face-calls-resign-extent-ties-nick-revealed-underacted/amp/?__twitter_impression=trueÂ Â https://www.telegraph.co.uk/news/2019/09/01/tom-watson-face-calls-resign-extent-ties-nick-revealed-underacted/amp/?__twitter_impression=trueÂ Â",,[],offensive_language
4640,4640,1567454722,Jordan,Hey @tomwatson-do you ever have any other reflex than reflexively crying racism and sexism over policy and record criticisms? Should @KamalaHarris not be open to scrutiny of her AG/DA record because she is black and a woman?https://twitter.com/tomwatson/status/1168349372653932544?s=21Â Â,,[],offensive_language
4653,4653,1567464186,Scott Desnoyers,"this is not the first time either, You think the staff didn't inform her? I think people would lose their job if she wasnt made aware. This is on her original tweet of Danny's story https://twitter.com/scottdesno/status/1155988402614837252Â Â",,[],offensive_language
4693,4693,1567549727,Rachel Luxemburg,"I installed her, along with a majority of the voters in California. By VOTING FOR HER. Take off the tinfoil.",,[],offensive_language
4695,4695,1567549106,Anonymous,I remember that time I installed her several times by voting for her several times.,,[],offensive_language
4702,4702,1567547961,Honeybee,"Not just polls. Their replies on Twitter. Threats of not voting (again) or writing in their white grandpa savior (again) If Bernard isnÂt the Dem nominee. 
P.S. He wonÂt be.pic.twitter.com/pUHE5HEPaE",,[],offensive_language
4704,4704,1567546371,The Human Fund,Bernie's supporters are more female and less white than any other candidatespic.twitter.com/52oT5PtzAL,,[],offensive_language
4710,4710,1567523349,FIRE JASON GARRETT TODAY!!!,"No it doesn't matter. However, if Hillary had folks working on her campaign saying the knid of shit Sanders folks spout, MSM would be all over it.",,[],offensive_language
4712,4712,1567518979,Bad John Brown,Hillary follows Tom Watson on Twitter.  He's her man.,,[],offensive_language
4717,4717,1567496818,Son of Peaches!,"I look at her record and her programs getting kids off the path to a life of crime, making sure kids attended school and taking violent people out of black communities as a positive thing.  Trust me.  Most black people do as well.",,[],offensive_language
4730,4730,1567617542,Shawn Peacock,"If Cummings can cleanse his party of half his MP's in 24 hours, then why the hell has Labour been putting up with these neo liberal, Tory light, Blairites all these years?...riddle me that?

 @jeremycorbyn @jessphillips @tom_watson @margarethodge @joanryanEnfield",,[],offensive_language
4766,4766,1567705820,Steve(Rise Up),"STOP DISRESPECTING QBS TO MAKE ONE QB BETTER THAN THE OTHER...

Matt Ryan EXTRAORDINARY
Patrick Mahomes UNBELIEVABLE 
Carson Wentz FRAGILE 
Tom Brady RELIABLE 
Drew Brees SNITCH BITCH
Cam Newton ELITE
Aaron Rodgers Magnificent 
Deshon Watson SENSATIONAL 
Russell Wilson STELLAR",,[],offensive_language
4777,4777,1567713023,Neera Tanden,It would explain a lot of her tweets at me.,,[],offensive_language
4825,4825,1567789763,FIRE JASON GARRETT TODAY!!!,Why don't you ask @chrislhayes since he pretends like he's so woke & has Bernie's ass on once a month.,,[],offensive_language
4840,4840,1567882701,Pete Whyte. #LabourActivist,"Tom Watson on FB talking about those poor souls suffering from breast cancer. Pity he wasn't so supportive of our own Jennie while she was undergoing chemo. Instead he gave her a hard time
What utter hypocrisy.",,[],offensive_language
4842,4842,1567861420,Jack Jazz,"I would like to report a missing person.
Name: Watson, Tom.
Occupation: Shit stirrer and part time MP.
Last Seen: 5 minutes before his mate was sentenced to prison for making up false accusations of sex abuse. pic.twitter.com/5ruUgj2qNY",,[],offensive_language
4857,4857,1567891581,Young BostonÂ,"Antonio Brown
Josh Gordon
Julian Edelman 

Demaryius Thomas 
NÂkeal Harry
Jakobi Meyers
Phillip Dorsett

Ben Watson

Sony Michel
James White 
Rex Burkhead

And the GOAT Tom Brady.

Greatest offense ever? pic.twitter.com/fp62f0HcVw",,[],offensive_language
4858,4858,1567886607,"beth, not a player in the game","You mean Tom Watson, the man who called Bernie Sanders rallies, mind you Bernie Sanders who is Jewish, Tom Watson..who called his rallies Nazi hate rallies?

Nah, I can't believe that guy would be a disingenuous piece of shit who should delete his account and fuck off forever. ",,[],offensive_language
4866,4866,1567873193,Bernie'sTweets,Anyone at all interested in where Tom Watson is? I mean? Wtf is he?,,[],offensive_language
4877,4877,1567944083,Anonymous,"Hi @JohnMannMP 

Can you give us a definitive update on the anti semitism allegations made against @margarethodge & @tom_watson
Can you also give us your definitive view of Donald Trump's recent explicit AS re Jewish loyalty to him.

If not then what is your fucking remit?",,[],offensive_language
4889,4889,1567983905,FIRE JASON GARRETT TODAY!!!,It's because they gave him a pass in 16 simply because they hated Hillary. Vetting him now would be acknowledging that they fucked up back then which they refuse to do.,,[],offensive_language
4909,4909,1567951099,Anonymous,"Me thinking about Tom Brady throwing the ball to Antonio Brown, Julian Edelman, Josh Gordon, Demaryius Thomas, James White, Sony Michel, Ben Watson and possibly Rob Gronkowski this year. pic.twitter.com/cxdomahUfO",,[],offensive_language
4966,4966,1568151841,Redcountessa #IstandwithCorbyn,If you can't be bothered to turn up to crucial CLP meetings to oust the likes of Tom Watson then sorry you deserve what you get but we sodding don't nor do our electoral chances with this shit stirrer on board! https://twitter.com/skwawkbox/status/1171529996889772033Â Â,,[],offensive_language
4969,4969,1568152742,neil flek waugh .#Palestine.#No lists please.,"Not a fucking peep from ANYONE at East Bromich CLP to comment, on the disgustingly low turnout on the decision, on whether or not Tom Watson should  face a trigger ballot. Fucking shameful.",,[],offensive_language
4974,4974,1568150182,Anonymous,@tom_watson have you lost the plot? pic.twitter.com/wqK4dIQtit,,[],offensive_language
4983,4983,1568152011,"beth, not a player in the game","Jordan Peele should make 'Get Out: 2' but instead of one creepy middle-aged white guy saying I would've voted for Obama a third time, it'll br three: Al, Nate, and Tom Watson telling women how much they love Hillary as they zombify Bernie supporters into centrists. 

<shudder> pic.twitter.com/zSUDZ2Gwex",,[],offensive_language
4987,4987,1568150509,Wittgenstein's Slab,Once again I observe how pleasant it would be if Tom Watson would just shut the fuck up for a while. https://twitter.com/MsHelicat/status/1171529484538793986Â Â,,[],offensive_language
4993,4993,1568157423,Anonymous,"I am sick and tired of being made to suffer because Tom Watson thinks he deserves attention, I'm sick of people dying for no reason and he just doesn't give a shit. People's lives are not a fucking political game for him to fuck about with",,[],offensive_language
5047,5047,1568317337,ThereÂs no better deal than the one weÂve got,"My recent tactical voting strategy was to get a tory out by holding my nose and voting Labour if I had to.

If I get one brexitter out and allow another brexitter in how big a fool does that make me?

You gonna walk @Keir_Starmer @tom_watson ?

 https://twitter.com/abcpoppins/status/1172186197583650816Â Â",,[],offensive_language
5060,5060,1568302966,Guy Matthews,"My handy guide to spotting a duplicitous twat:

1. If they introduce themselves as Tom Watson.

That's it.

Hope it helps.",,[],offensive_language
5081,5081,1568371539,Dr Robert 'Rob' Zands PhD #BeKindOnline,Managed to do a first draft of my introductory paragraph.pic.twitter.com/zC6l1ES5MX,,[],offensive_language
5082,5082,1568360770,Anonymous,".
You seem so sure of yourself!

Read this and admit plonkerhood:
.pic.twitter.com/rGbpCOSDMY",,[],offensive_language
5086,5086,1568404328,Ello Vera.,"Fingers crossed everyone, please say it's you @tom_watson, pleeeeease. https://twitter.com/Rachael_Swindon/status/1172596987214127104Â Â",,[],offensive_language
5091,5091,1568397634,Anonymous,"Ya know what will put Boris Johnson in his place?
Ya know what will silence the MSM?
Ya know what will show the absurdity of pollsters?
Ya know what will make Tom Watson crawl into his hole?

If we join Labour in record numbers! From Â£2.17 a month.

https://join.labour.org.uk/Â ",,[],offensive_language
5119,5119,1568490361,Dr Eric Farmer,"Shops can't even display cigarettes any more, and this wretched government tries to use cheap fags to change attitudes to no-deal Brexit.",,[],offensive_language
5184,5184,1568510153,Anonymous,"ItÂs a toss up between who needs to get told off more in real life, this fuck or Tom Watson.",,[],offensive_language
5195,5195,1568663635,Jim McIntosh,"It's not even radical. It's commonsense. What next for self-defence -- a bazooka, a tank? It's ridiculous that a country can experience mass shootings far over and above the rest of the developed world and not be able to address the obvious shit.",,[],offensive_language
5206,5206,1568663795,Anonymous,"Disturbed by @GovUKÂs ÂGet Ready to be Thoroughly Fucked by WreckshitÂ adverts. 

THIS HAS TO STOP! Stop bitching, work together and END THE NIGHTMARE!

@UKLabour @LibDems @theSNP @joswinson @NicolaSturgeon @jeremycorbyn @tom_watson @thomasbrake #SOS! #RevokeA50 & #StopBrexit!https://twitter.com/Kepilo/status/1173686038973308929Â Â",,"['SOS!', 'RevokeA50', 'StopBrexit!https://twitter.com/Kepilo/status/1173686038973308929']",offensive_language
5217,5217,1568627598,RedHerring #VoteLabour,"What a staggeringly obscure point. Who writes your stuff - Tom Watson?

Haven't you got a conference to report on? pic.twitter.com/KuJynzGL3F",,[],offensive_language
5225,5225,1568595467,Bruce Bernstein,"An example of why Clintonism is so bankrupt. @tomwatson objects to #BernieSanders raising class/economic issues in re Kavanaugh. Oh no, can't say that! This attitude is what got Dems so deep in hole with white working class.https://twitter.com/tomwatson/status/1173395219397656581Â Â",,['BernieSanders'],offensive_language
5260,5260,1568756303,Bernard McEldowney,"What nasty piece of work you are. 

If the hard left NEC had not forced MP's to go through deselection processes, then @tom_watson would have been available to attend the NEC meeting.

Are you hard left assholes determined to make @UKLabour completely unelectable??https://twitter.com/lara_eleanor/status/1173924503396786177Â Â",,[],offensive_language
5265,5265,1568742919,Bane Shitposter Labour,Has anyone heard from Tom Watson since he took a giant Lib Dem shaped shit on the floor?,,[],offensive_language
5284,5284,1568793713,Anonymous,loving that @tom_watson has been comfortably re-selected by his constituency. Maybe this might send a message to the cult that actually not everyone - in fact iÂd go as far to say very few people- think the way they do about moderate hard working MPs. Well done Tom ,,[],offensive_language
5329,5329,1568921817,Luqman Khan #JC4PM,"Dear @UKLabour @JennieGenSec when are you going to suspend @Tom_Watson MP and refer him to NCC.
Allegedly Cllr Yvonne Davies said she made a complaint against Tom Watson to Labour Party for making her life misery.  @nottobeneutralhttps://skwawkbox.org/2018/09/13/councillor-watson-made-my-life-a-misery-whats-his-problem-with-independent-labour-women/Â Â",,[],offensive_language
5333,5333,1568907228,#FeminismIsTheRealRevolution,Nope. Unless we hit a recession there isnÂt a SINGLE white candidate that can do that,,[],offensive_language
5334,5334,1568903005,Tom,"https://twitter.com/newstatesman/status/1174327469018615809?s=21Â Â
The real Tom Watson? IÂll show you who the real Tom Watson is: pic.twitter.com/wRwk3Ioyuj",,[],offensive_language
5336,5336,1568900834,Rogue Bot Mom,"You do realize that Bernie will need to win over Hillary Clinton primary voters to win the nomination, right?  So why do you think dumping on her and her voters is an effective strategy to win in 2020?",,[],offensive_language
5340,5340,1568928403,IllinoisNewDemocratRicoP,"If she does...Berners will Kill her.

See Harris.",,[],offensive_language
5354,5354,1568883767,Anonymous,Destabilise his work lol who is he trying to kid?  @tom_watson all you do is destabilise everybody elses work.  You are a deputy in name only.  You may have got your family to keep you in place but you can't rig an election.  You're gone next election.,,[],offensive_language
5359,5359,1569023080,Matthew Stadlen,"With a possible General Election looming, ÂRETWEETÂ if you think Labour should oust Tom Watson as deputy leader. ÂLIKEÂ if you think he should stay in post. And join me from 1 on @LBCpic.twitter.com/f9oAl5Ox0y",,[],offensive_language
5362,5362,1569021945,Anonymous,"The only people who like Tom Watson are people who aren't in the labour party, they talk about stopping the Tories yet Tom Watson was the one who came out a few weeks ago and said we should leave them in power and not have an election so don't try to that shit now",,[],offensive_language
5370,5370,1569019334,leekern,"If Tom Watson goes then Labour moderates will unleash hell. Prepare yourselves for the Night of a Thousand Tweets....

...strongly worded ones",,[],offensive_language
5415,5415,1569102386,Anonymous,"Tom Watson's ungrateful, hateful response to being saved by Jeremy Corbyn highlights every single reason why we need to #SackTomWatson; maybe there's a better way to do it, but however we get rid of him, it fucking well needs to be done, & soon

@Haravikk 
#LabourConference2019",,"['SackTomWatson;', 'LabourConference2019']",offensive_language
5425,5425,1569103067,Anonymous,"can't deny i'm really disappointed we're not shot of tom watson already.

despite being a pointless, lazy minister - you'd forgotten he was even a minister - as well as a pointless, lazy deputy, he's apparently sticking to his post like shit to a blanket.",,[],offensive_language
5453,5453,1569177625,Duncan Poundcake Esq.,Funny that...pic.twitter.com/Hz4UTX6yRX,,[],offensive_language
5466,5466,1569185541,Nick Davies,This idiot wants two deputies now one male and one female. (Really he wants to get rid of Tom Watson). HavenÂt all his lefty fans been telling us that there are loads of genders??? Does this make Corbyn a sexist as well as a racist then. What about a tranny like Izzard? pic.twitter.com/62eBmrbP33,,[],offensive_language
5474,5474,1569178169,Socialist Dad,The back-from-uni hubris of Tom Watson is genuinely astounding to me. HeÂs fucking fifty. And the joke here is basically that he built his reputation on doing what Lansman tried to do. So heÂs basically crowing about being better at ratfucking. https://twitter.com/Peston/status/1175839200199004163Â Â,,[],offensive_language
5484,5484,1569258809,Frank Owen's Legendary Paintbrush,"""Tony Blair! Peter Mandelson! Alastair Campbell! Robert Peston! Laura Kuenssberg! Stella Creasy! Jess Phillips! Tom Watson! Can you hear me, Tom Watson? Your boys took one hell of a beating! Your boys took one hell of a beating!""

#Lab19 endorses Jeremy Corbyn's #Brexit plan.",,"['Lab19', 'Brexit']",offensive_language
5489,5489,1569259830,nicholas dowling #specialplaceinhell #revokeA50,@Keir_Starmer @tom_watson are you going to let that obvious stich up stand..... If you do labour is finished,,[],offensive_language
5524,5524,1569352990,Guy Williams,"On the other hand, people who remember exactly who you are, like @tom_watson are always a pleasure to run into pic.twitter.com/BzJ8b5tlPB",,[],offensive_language
5532,5532,1569363410,Womxn Wednesday,"I am socialist. @UKLabour are not, as long as they keep following the lies of queer theory and gender identity ideology. I want to be a member. But theyÂre making it. So. Fucking. Difficult. 15/15 cc: @jeremycorbyn @JennieGenSec @tom_watson",,[],offensive_language
5550,5550,1569452022,Anonymous,Good. SheÂs not electable. Trump would slay her here in the Midwest. People are damn tired of Ivy League technocrats. And thatÂs not even taking into consideration all of her major flaws.,,[],offensive_language
5552,5552,1569450055,Anonymous,"Yeah, weird.
 I wonder who they're polling...pic.twitter.com/pLSQMxXDbf",,[],offensive_language
5570,5570,1569424290,TiaS,"ItÂs honestly so depressing. 

Castro, Booker, Harris. What does it say when the front runners of the Democratic Party are three 70 year old white people, two (EW&BS) of whom donÂt have any real history, resume or long-standing ties working w/ PoC (before they decided to run)?",,[],offensive_language
5583,5583,1569529782,Richard - Vote Tactically,"Tom Watson is a hero for not lamping him. Cummings is an arrangant twat. MP confronts PM's adviser over death threats

https://news.sky.com/video/share-11820317Â Â",,[],offensive_language
5587,5587,1569493692,Frank Owen's Legendary Paintbrush,"Has Tom Watson ever spoken out about the antisemitism faced by non-Zionist, pro-Corbyn Jews in the Labour Party who face vile abuse from the right-wing, pro-Israel lobby? No, of course not. Watson doesn't give a shit about them. Or Palestinian rights.

https://www.thejc.com/news/uk-news/tom-watson-was-going-to-attack-corbyn-s-failure-to-address-antisemitism-in-labour-conference-spee-1.489216Â Â",,[],offensive_language
5597,5597,1569534379,Kieran Glasssmith,"If @HackneyAbbott can put up with recieving half of all abuse directed at politicians, I think Watson should be able to answer real questions without blocking people",,[],offensive_language
5604,5604,1569517379,Anonymous,"As she was campaigning for us to remain in the EU, it was a crass insult to her memory for our PM to suggest delivering Brexit would be a good way to honour her. That was a dishonourable suggestion by a man not fit to hold any public office!",,[],offensive_language
5608,5608,1569506443,Anonymous,"Looks more like a prediction, and an accurate one at that. Pretty funny that a dude who does NOTHING but attack Bernie ( that would be you) is so distraught about ""attacks"".",,[],offensive_language
5621,5621,1569616438,Shed Hender,Tom - you can tweet whatever you want - but we can see right through you. All you want is to deny the democratic choice of 17.4m people. The chaos in Britain has been caused by the likes of you,,[],offensive_language
5660,5660,1569695372,Goy Division/Jew Order,"Look, I know I shouldnÂt get mad at dumb Twitter stuff that doesnÂt matter, but I fucking hate Tom Watson so much and his smug Bradley-Whitford-in-Get-Out ass face AND politics make me so fucking furious.",,[],offensive_language
5663,5663,1569693552,Keiron Hopkins,"Margaret like you, is working against the party. it's up to her constituents and local party as to whether or not, they want her back.",,[],offensive_language
5664,5664,1569713215,Chootchy Face,"Oops, @tom_watson got it wrong?? https://twitter.com/JohnnyMercerUK/status/1177660761436495874Â Âpic.twitter.com/t62RzELyRv",,[],offensive_language
5673,5673,1569756557,James Foster,"The chutzpah of the man! 

Â@Tom_Watson: Âhard-leftÂ risking LabourÂs election chances amid Hodge rowÂ

It is the likes of you & Margaret who have been doing the damage, Tom.

https://www.theguardian.com/politics/2019/sep/29/tom-watson-accuses-hard-left-faction-over-margaret-hodge-reselection-effortÂ Â",,[],offensive_language
5674,5674,1569763124,Ula Pickford #IStandWithCorbyn JC4PM,Everyone can see what these two are up to and it`s not to satisfy their constituencies.        Tom Watson: 'hard left' risking Labour's election chances amid Hodge row https://www.theguardian.com/politics/2019/sep/29/tom-watson-accuses-hard-left-faction-over-margaret-hodge-reselection-effort?CMP=share_btn_twÂ Â,,[],offensive_language
5681,5681,1569780824,Luqman Khan #JC4PM,"You Tom Watson should be expelled.  You have two serious complaints outstanding against you.  One for Antisemitism and another from a woman who says you made her life hell.

Tom Watson: 'hard left' risking Labour's election chances amid Hodge row https://www.theguardian.com/politics/2019/sep/29/tom-watson-accuses-hard-left-faction-over-margaret-hodge-reselection-effortÂ Â",,[],offensive_language
5682,5682,1569759028,Anonymous,ItÂs @margarethodge who is the racist which is backed up with her publicly made disgusting comments! You condone this racism @tom_watson ? Do you? https://twitter.com/daveberkeleyuk/status/1102982726343450626Â Â,,[],offensive_language
5687,5687,1569771896,mellow elephant,"Don't recall hearing her voice when Tom Watson launched a blistering attack on their work colleague while she was undergoing chemotherapy

Maybe I just don't get feminism",,[],offensive_language
5697,5697,1569786732,Anonymous,"Wow, what a gross take. 

She seemed authentic to me when she made Sessions piss his pants. When she gently bolstered up Dr. Ford's spririts during the Kavanaugh hearing. When she caught Barr in a lie. In the million videos of her talking to children like they matter.",,[],offensive_language
5703,5703,1569771308,Anonymous,"Oh do be quiet #TomWatson, there isnÂt a Âhard-left factionÂ in the #LabourParty. #MargaretHodge is responsible for her trigger ballot being issued by the #CLP. Blaming the Âhard-leftÂ for everything is desperation from a failed deputy leader who does not represent #Labour ideals",,"['TomWatson,', 'LabourParty.', 'MargaretHodge', 'CLP.', 'Labour']",offensive_language
5704,5704,1569770271,Selina Norgrove #VoteLabour,"I'm tired of the label 'hard left'.
But if hard left means 
 a national education service
 stopping privatisation of the NHS
 a green economy
And the other 198 policies for the 99% then I guess I'm hard left. 
@tom_watson
#TimeForChange
#GTTO
https://amp.theguardian.com/politics/2019/sep/29/tom-watson-accuses-hard-left-faction-over-margaret-hodge-reselection-effort?__twitter_impression=trueÂ Â",,"['TimeForChange', 'GTTO']",offensive_language
5708,5708,1569758678,Cameron sez Â#VoteLabourÂ,"Tom fucking Watson, with absolutely no sense of irony whatsoever: ÂAnd then thereÂs the obvious reaction in the media that will distract from LabourÂs positive message for change and cause the party more reputatuonal [sic] harm.Â https://twitter.com/tom_watson/status/1178000864516157450Â Â",,[],offensive_language
5713,5713,1569792477,Donut Seductress Runs THIS Timeline,Warren doesn't even know who the hell she is. Literally.,,[],offensive_language
5716,5716,1569785218,Postal Vote Is Easy #GTTO #JC4PM,"Look @margarethodge & @tom_watson - if you want to avoid de-selection (you'd never win unanimous re-selection), you don't need to appeal to the 'hard left,' as Tom believes, you just have to be loyal, trustworthy & Labour. It's kind of the least Labour voters demand. #TrueLabourhttps://twitter.com/AngelaRayner/status/1178326815011672065Â Â",,['TrueLabourhttps://twitter.com/AngelaRayner/status/1178326815011672065'],offensive_language
5718,5718,1569782666,Healthcare choice is the way to go.,Got it. Warren pretended to be a minority for most of her life and she is the authentic one.,,[],offensive_language
5753,5753,1569848280,Ragnarok Lobster,"I mean, the guy is still screaming ""Pick me!"" to Cosplay Socialist Twitter with bizarre comments like these.pic.twitter.com/Px4eNP8W7L",,[],offensive_language
5761,5761,1569812441,Nina Teicholz,"Bill Clinton had Dean Ornish make over his White House kitchen. Very low fat, high carb. Guess that didn't work for him..! Glad he and Hillary found @drmarkhyman",,[],offensive_language
5763,5763,1569811659,Fran Adkins,"Well, it seems to me that if she isn't like the other candidates, she's being her own authentic self.",,[],offensive_language
5766,5766,1569809402,Sonji AJ,"Inauthentic is code for the ease that she has in her skin, makes ME really, really uncomfortable.  
BTW, we know all these othering codes too, because it is necessary for our survival.",,[],offensive_language
5778,5778,1569902961,Anonymous,Tom Felton & Emma Watson giving us Contents like this..  He Even Tagged Her!  #FeltSon #DramIone #TomFelton #EmmaWatsonpic.twitter.com/SPQeYPBEtV,,"['FeltSon', 'DramIone', 'TomFelton', 'EmmaWatsonpic.twitter.com/SPQeYPBEtV']",offensive_language
5792,5792,1569939999,Dana,Me. I ordered it. 1000Âs of women like me ordered it. ThereÂs been zero reckoning since 2016. Her voters have been ignored. Her voters helped bring the blue wave in 2018. #stillwithher,,['stillwithher'],offensive_language
5802,5802,1569906317,Think 1st #FactsNotFear,"It's in line with his long, dreadful record on gun regulation.  So not surprising at all.pic.twitter.com/CmmhJrYYYr",,[],offensive_language
5803,5803,1569904883,Bruce E,"So ""progressive"".  NOT.pic.twitter.com/2uDA82RoKn",,[],offensive_language
5816,5816,1570050502,Wolfie. #votelabour,"Tom Watson? 

It's a democratic process, fuck all to do with ethnicity.  

Get in the bin.",,[],offensive_language
5879,5879,1570090580,Rebartic,"Sounds like you need a cuddle, you sound angry!

#OMARTYpic.twitter.com/lDbciRZhs4",,['OMARTYpic.twitter.com/lDbciRZhs4'],offensive_language
5896,5896,1570194605,ITV News,"Tom Watson Âput pressure onÂ Westminster VIP sex abuse police
https://www.itv.com/news/2019-10-04/tom-watson-put-pressure-on-westminster-vip-sex-abuse-police/Â Â pic.twitter.com/ioqQfL4foh",,[],offensive_language
5906,5906,1570290353,Anonymous,EMMA WATSON AND TOM FELTON FINALLY DATING?! OHHHHHHHHHHHHHHHHHHHHHHHHH PUTANGINAAAAAAAAAAAAAAAAAAA YES OMFG FUCKING YEEEEEEEEEEEEEEEEEEEEEEEEEES!!! DRAMOINE STANS HOW WE DOIN'!?!?!?! pic.twitter.com/cZBkSjZ0M7,,[],offensive_language
