,Date,Name,Tweets,Tags,Hashtags,classofspeech
2756,1562005067,IanW - Brexit is a bad idea,@LiamFox Surely thus was clear from the start? #Tories have wasted 3 years with this stupid referendum and #Brexit . Thanks a bunch guys!,,"['Tories', 'Brexit']",neither
2757,1562004127,Anonymous,"So @heidiallen75 has won 2 different patchwork awards (no wonder why) can we make this year, lucky number 3 ;)",,[],neither
2758,1562003993,NKR,Time for Liam Fox to do an Oborne - it wonÂt be long now.....,,[],neither
2759,1562003528,Richard Gunter,"Brexit was, and still is about belief that Britain would use their authority to overcome the faux enemy that is the EU. That belief, for some, faces reality. Some still havenÂt hit it yet, but they will...",,[],neither
2760,1562003399,Richard Gunter,"No, theyÂll say heÂs a remainer, like they did with Gove. YouÂre either all in or youÂre not in at all with this lot.",,[],neither
2761,1562003289,Giles Hitchcock,I seem to remember Liam on Bloomberg News June 2016 referring to Brexiteers as ÂvisionariesÂ - that hubris taste a bit stale now ?,,[],neither
2762,1562003034,Ayo,"IÂm curious - did he simply not know this before? Or was he knowingly selling snake oil back then? In which case,  why is he trolling the leadership race now? ",,[],neither
2763,1562003008,Andrew Digwood,"Better crack on and get that Âeasiest deal in historyÂ nailed then, eh @LiamFox?",,[],neither
2764,1562002773,Anonymous,I messed uppic.twitter.com/18yHDtSYqH,,[],neither
2765,1562002717,Anonymous,So Fox admits that No Deal Brexit isn't a good thing...is this the beginning of the tide turning?,,[],neither
2766,1562002704,Anonymous,"Suddenly they are realising that ""project fear"" is actually Project Truth.",,[],neither
2767,1561993414,David Stanley,Still many dishonourable MPs acreoss OUR Parliaament like Anna Soubry who reckon our votes dont count. pic.twitter.com/z6iM7i1s2b,,[],neither
2768,1561991484,Leonardo Carella,join  the  lib  dems  already ,,[],neither
2769,1561990409,Sumi Rabindrakumar,Such a disappointing response. People have to wait at least 5 wks according to UC rules. The only other option is an advance on their 1st payment - which has to be repaid. This isn't the way to pull people out of hardship - we can do better. #5WeeksTooLonghttps://twitter.com/yaSmoT/status/1145695685884436480Â ,,['5WeeksTooLonghttps://twitter.com/yaSmoT/status/1145695685884436480'],neither
2771,1561990119,Sumi Rabindrakumar,Thanks @DianaJohnsonMP @heidiallen75 @geraldjonesLAB @RhonddaBryant for raising the 5 week wait for Universal Credit #DWPQuestions - we agree that a loan is no response to at least five weeks without income #5WeeksTooLonghttps://www.trusselltrust.org/five-weeks-too-longÂ ,,"['DWPQuestions', '5WeeksTooLonghttps://www.trusselltrust.org/five-weeks-too-long']",neither
2773,1562019490,redhugh,It is a no-brainer that the Lib Dems and the Greens have to have an electoral pact. And a pact has to find room for people of principle like @sarahwollaston and @heidiallen75 https://twitter.com/ElliotElinor/status/1145761120315236354Â ,,[],neither
2775,1562019330,William Bigley,"My criticism of him has little to do with Brexit. He is simply a consummate protester against X, Y, or Z (whatever). He has been all his life. Give him a piece of blank paper & a troop of monkeys could turn a strategy out before him. A leader he is definitely not.",,[],neither
2776,1562013656,Graham Knowles,@ChukaUmunna @heidiallen75 @CarolineLucas It's not an EU's sleight of hand. It's more democratic than the selection of the next UK Prime Minister.https://twitter.com/TelePolitics/status/1145787947666616320Â ,,[],neither
2778,1562013595,Julian R#FBPE,"@heidiallen75 Please read this article by Matthew Parris, journalist,former Tory MP, and arch Remainer. The article is behind a paywall but you can register for free articles. Now is the not the time to take our feet off the gas https://www.thetimes.co.uk/article/remainers-are-losing-the-will-to-battle-boris-nm65n7s0wÂ 
",,[],neither
2779,1562012287,#OneNation,"Well exactly, heÂs got to say it to get himself elected but he knows heÂs not going to get no deal through parliament and doesnÂt want it anyway",,[],neither
2780,1562008608,Anonymous,"Does he care enough to realise how wrong he was, and recant/repent?

A million-to-one he does. 

HeÂll continue to push #Brexit because knows heÂs in too deep.

What weÂre seeing now is flimsy future-defences being trotted-out, but it wont save him or those like him.",,['Brexit'],neither
2781,1562008528,Anonymous,"You're right, you are. I'm just so desperately sick of the whole Dan thing #StopBrexit",,['StopBrexit'],neither
2782,1562005138,Master160,surprise surprise ...,,[],neither
2783,1561998764,Barrie Wood,"Poorer people in #Totnes can't afford any more of the austerity enabler @sarahwollaston She was my MP. Played the indie minded card in non #Tory Totnes , but goes 'true blue' in rural areas outside. An inconsistent MP. My good friend @Gerrie2017PPC would have been so much better.",,"['Totnes', 'Tory']",neither
2784,1561997441,Paul Maycock,"Latest one announced today with Vietnam....prior to this deals with Canada, Japan,Brazil,Argentina,Paraguay,Uruguay...500 m pop. UK deal ,faroe islands....just north of Scotland, you know a big place...50,000 pop. But they are beautiful.",,[],neither
2785,1561996904,George Eccles,"@Anna_Soubry @heidiallen75 @sarahwollaston 

My #toryleadershipelection ballot paper submitted today.pic.twitter.com/0Vxp1U2BVn",,['toryleadershipelection'],neither
2786,1561996745,Graham Knowles,@heidiallen75 Raising NI threshold does help the lowest paid but it helps top taxpayers much more. https://twitter.com/TelePolitics/status/1145678553746477056Â ,,[],neither
2788,1561996108,Ilana Estelle,"Parliament must... or we're done for. They need to bring integrity and morality into the proceedings. Both Hunt and Johnson are following Cameron and May like sheep. 'Brexit means Brexit' without question in their case. This is the very reason we must ""question.""",,[],neither
2789,1561995887,Sh3lby,This is a Tory / Media Circus ! STOP the insanity and call a GE !!!,,[],neither
2790,1561988588,Anonymous,"No - the vote was advisory, the Leave campaign was funded illegally, and people have changed their minds.
I suspect you donÂt want a re-Run coz you know youÂd lose.",,[],neither
2791,1561987220,Darren Macey,"@heidiallen75 some of these will be in my summer reading list, how about you? https://twitter.com/DivDecEcon/status/1145326524104695808Â 
",,[],offensive_language
2792,1561977517,Paul Buckley,Yes indeed an awesome politician. Hope others will behave as well.  But if it comes to a no deal vote let's hope there are enough Tory MPs who know what is right but  also have the courage to put country before keeping their whips/'leaders' happy in the short term,,[],neither
2793,1561966999,Anonymous,"@Anna_Soubry, @MaryCreaghMP, @heidiallen75, @sarahwollaston, @NickBoles et al donÂt care that their constituents voted to leave the EU. They are arrogant hard-core Remoaners who despise democracy & will sabotage the referendum result until the @brexitparty_uk removes their seats",,[],neither
2794,1561962350,Exon384,"So if @sarahwollaston is likely to stand down , claiming she doesnÂt want to stand in the way of a Remain alliance candidate (read: knows she wld not be re-elected ) then odds on @heidiallen75 is panicking & likely to join the Limp Dems  https://twitter.com/sarahwollaston/status/1145110132965220354Â 
",,[],neither
2795,1561961141,Francis The Chicken Boy,Annihilated - its difficult to decimate a person.,,[],neither
2796,1561959797,Francis The Chicken Boy,"Why just a hope?
Why not a commitment?
As an Independant you can stand where ever you wish?",,[],neither
2797,1561947262,Neil Watson #StandupforBrexit,If you believe that you should quit aswell.,,[],offensive_language
2798,1562059523,Victoria Derbyshire,"The UK government is Âhiding behindÂ the fact the NI Assembly has collapsed when it comes to abortion issues, independent MP @heidiallen75 says

She says NI is out of step, and UK government ""must act""

https://bbc.in/2YuCJJMÂ  #VictoriaLIVEpic.twitter.com/Oa2YMSIk8p",,['VictoriaLIVEpic.twitter.com/Oa2YMSIk8p'],neither
2799,1562072361,Heidi Allen,Teamwork!,,[],neither
2800,1562072345,Heidi Allen,Chloe is a phenomenal champion for this cause #nowforni !https://twitter.com/All4Choice/status/1146011418556321793Â ,,['nowforni'],neither
2802,1562060538,Victoria Derbyshire,"ÂI do wonder if thereÂs a linkÂ between abortions and the two-child cap on benefits, says independent MP @heidiallen75

It comes after some women told us financial pressures were a main driving force in choosing to terminate their pregnancy

http://bbc.in/2YuCJJMÂ  #VictoriaLIVEpic.twitter.com/gWIwiOepUy",,['VictoriaLIVEpic.twitter.com/gWIwiOepUy'],neither
2803,1562108119,Alastair Harper,So impressed and excited to be working with the fearless @ClaudiaRTCraig - this is awesome (and hey there @heidiallen75 !) https://twitter.com/VictoriaLIVE/status/1145992770395316224Â ,,[],neither
2805,1562103316,Heidi Allen,Drop me an email at support@heidiallen.co.uk to arrange a chat!,,[],neither
2806,1562106418,Anonymous,"Change UK MP @heidiallen75, who has consistently voted for a reduction in spending on welfare benefits, now says Universal Credit claimants should not have to pay back advanced payments... http://bit.ly/2NupUOzÂ ",,[],neither
2807,1562104295,Anonymous,"IÂm up for it!  A womanÂs section on the #MarchToChange
@nikkirobson1 @Forty40Kings @csav55",,['MarchToChange'],neither
2808,1562102065,Lizzy Price,"@redalphababe @fascinatorfun @cathie_wood @MrsJHaitch @13sarahmurphy @JMPSimor @rosamundmtaylor @solange_lebourg @Sillyshib @spaceangel1964 @SheronWilkie 

What do we think? #March4Change",,['March4Change'],neither
2809,1562101471,Lizzy Price,"How about a cross party coalition of women-led voices on the #March4Change ?@catherinemep @LaylaMoran @CarolineLucas @sarahwollaston @heidiallen75 @MollyMEP @doctor_oxford @ingridoliver100 @pimlicat 

Together we can achieve so much more. And with integrity.",,['March4Change'],neither
2810,1562083369,Every Life Matters N.I.,"Tip of the iceberg! Taxpayers are paying for free Abortions funded by the NHS Â£1million per week on repeat Abortions alone.  
What are actually doing to reduce these horrific statistics @heidiallen75 ? 

https://www.telegraph.co.uk/news/health/news/9263727/NHS-spends-1m-on-repeat-abortions.htmlÂ 
pic.twitter.com/pkv8UB3c8z",,[],neither
2811,1562081979,Cambridge CVS,"This is a fair point, but not really new news - and not an excuse to get rid of most of the very very small amounts of grant funding for #smallcharities 
It is not fair, we should fight the appalling funding settlement, but #stopthecuts
@DanielZeichner @heidiallen75 @SteveBarclay",,"['smallcharities', 'stopthecuts']",neither
2812,1562079075,Anonymous,"@ClotRwanda @TinaRwiva @joswinson @heidiallen75 @BBCCambs @annmarieo9 @Fern_Britton @catherinemep @TheSteveAClarke I HAD to share this with you, I know itÂs only the first #RBRlegflow but IÂm so chuffed weÂve started.....!!https://twitter.com/RBRactive/status/1146067306440564737Â 
",,['RBRlegflow'],neither
2813,1562076826,Marie Stopes International,Thank you Claudia!! Sharing our stories is so important. You are a star! ,,[],neither
2814,1562072362,Elaine Young,"Also, Abortion is a Human Rights issue & as such isnÂt devolved.",,[],neither
2815,1562068516,Esther,"They are SO annoying. Doesn't seem to be stopping all of Taxi's (mostly panther) sitting in the spaces at Cambridge, either. If you e.g. borrow a hire car then you get one. Blue badge belongs to person, not vehicle, and it's v strange to require registration.",,[],neither
2816,1562067857,Marie Stopes International,Thanks to @heidiallen75 and @All4Choice's Naomi Connor for standing up for women's rights. Abortion is healthcare and Northern Irish women deserve the right to make choices about their own body at home.  #NowForNI #VictoriaLive @DrsforChoice_UK @LdnIrishARC @bpas1968pic.twitter.com/y8s2sx5x76,,"['NowForNI', 'VictoriaLive']",neither
2817,1562067209,Michaela Reid BA,We don't have a constitution to change via a referendum like the Republic did. The support is there to change the law the politicians just have to grow a pair and do it.,,[],neither
2818,1562066766,Sarah Kay,"Thank you for speaking about this, @heidiallen75. We canÂt accept that this is a devolved matter: human rights arenÂt a devolved issue. The Stormont crisis is also convenient since there is no one to vote, debate, or act. NI isnÂt a place apart. #NowForNIhttps://twitter.com/VictoriaLIVE/status/1145986818938003456Â 
",,['NowForNIhttps://twitter.com/VictoriaLIVE/status/1145986818938003456'],neither
2819,1562065659,Anonymous,"@Anna_Soubry, @MaryCreaghMP, @heidiallen75, @sarahwollaston, @NickBoles et al donÂt care that their constituents voted to leave the EU. They are arrogant hard-core Remoaners who despise democracy & will sabotage the referendum result until the @brexitparty_uk removes their seats",,[],neither
2820,1562103968,Mrs H,Great idea! LetÂs do it!,,[],neither
2821,1562095956,Alliance For Choice,"Human Rights aren't devolved. CEDAW has called on Westminster to act and the Supreme Court said they could. 
Stormont would also have the power to act under devolved criminal justice.",,[],neither
2822,1562085033,Anonymous,I suppose that was too many words to go on the side of a bus?,,[],neither
2823,1562083240,Alliance For Choice,"Did you miss Naomi on @victorialive earlier? Catch up here! CN for anti choice rhetoric, alongside amazing contributions from A4C @mariestopesuk @drsforchoice_uk and @heidiallen75
#nowforni #thenorthisnext #abortionrightsni #freesafelegal #notacriminal
https://buff.ly/2XmuGC1Â pic.twitter.com/YyW5eWU4Pe",,"['nowforni', 'thenorthisnext', 'abortionrightsni', 'freesafelegal', 'notacriminal']",neither
2824,1562080331,Steve Clarke,Chuffed for you and the team!!,,[],neither
2825,1562075694,Alliance For Choice,no we didn't,,[],neither
2826,1562074789,John,"100% agree with this sentiment. Outrageous human rights abuse. Its 2019 in rest of UK, time we were treated the same.",,[],neither
2827,1562064885,London-Irish ARC,'The Government has got to act and I know for a fact there are a majority of cabinet ministers within the Government who support this'. Well said @heidiallen75  What are they waiting for?! #TheNorthIsNexthttps://twitter.com/VictoriaLIVE/status/1145986818938003456Â ,,['TheNorthIsNexthttps://twitter.com/VictoriaLIVE/status/1145986818938003456'],neither
2829,1562064707,Grainne Teggart,Well said @heidiallen75 the UK Government must act. We agree. Govt are grossly neglecting their responsibilities  - they cannot continue to ignore the harm caused by NI's laws. #ItsTime the issue was treated with the urgency it deserves. #nowforni #thenorthisnexthttps://twitter.com/VictoriaLIVE/status/1145986818938003456Â ,,"['ItsTime', 'nowforni', 'thenorthisnexthttps://twitter.com/VictoriaLIVE/status/1145986818938003456']",neither
2831,1562064524,Emma Vogelmann,Another 2 erroneous parking tickets for Â£100 each from Royston station. I have proof I received a valid ticket AGAIN! how many more tickets are they going to give blue badge holders before they realise the system doesn't work?? @roystoncrow @heidiallen75,,[],neither
2832,1562061469,Charity Oars,Hi @heidiallen75 we sent you an @RBRactive #RBRlegflow (got to look after our Cambridgeshire chums) hope you received it ok? #Thrombosis #DVT #seekHELPpic.twitter.com/Ifn9eQYrWT,,"['RBRlegflow', 'Thrombosis', 'DVT', 'seekHELPpic.twitter.com/Ifn9eQYrWT']",neither
2833,1562060860,Steve Howard,Glad you stopped propping up the Dinosaurs party called Conservatives and started to stand on your own feet. Amazing how liberated you become when you are guided by conscience!!,,[],neither
2834,1562059605,Francesca Wilson,100% agree with this!! It such cases as FFA something needs to be done!,,[],neither
2835,1562059574,Cambridge CVS,"The @CambsPboroCCG meeting this pm is looking at swingeing cuts to #smallcharities grants.
No thought of value added
No thought of impact on communities
@heidiallen75 @DanielZeichner @lucyfrazermp @SteveCount @cllrbridget @lewis_herbert @step",,['smallcharities'],neither
2836,1562058997,Sam L,.@heidiallen75 makes fantastic points about the governmentÂs avoidance to act on NIÂs abortion laws @VictoriaLIVE #NowForNI,,['NowForNI'],neither
2837,1562057533,Tim Weisselberg,"For many, no-deal - any sort of brexit - was virtue signalling. They never thought it would happen & didn't really want it, but it made them sound tough. Now the reality biting and they fear they'll get the blame when the damage is done.",,[],neither
2838,1562056799,Gibbie55,"Think there's an element of truth there. Also was widely reported day after Referendum that number of Tories walking round Parliament  in a daze as they had only supported it, thinking it would put pressure on EU for further concessions.",,[],neither
2839,1562052870,Tim Weisselberg,"Brexiter MPs whoÂve been gung-ho about no-deal have been depending on parliament to save them from themselves. Now Hunt & Johnson are threatening no-deal, theyÂre getting scared ...",,[],neither
2840,1562052338,Anne Miller,good to see that both @heidiallen75 MP and @DanielZeichner MP support onshore wind. As do 79% of the UK population. Get your MP to sign the petition for fair treatment herehttps://1010uk.org/blownawayÂ ,,[],neither
2841,1562048799,Anonymous,Gr8 Yarmouth is no longer a pleasant holiday resort. Not enough police @heidiallen75 https://twitter.com/BlackCloud1966/status/1144278964883644417Â ,,[],neither
2843,1562043541,andy ranson,"@AmberRuddHR @10DowningStreet @BorisJohnson @heidiallen75 @BBCNews @BBCNewsnight @GMB @itvnews  .. No Cover Up here please! .. Open, public investigation please @RespectIsVital @BENEFITS_NEWS @LiverpoolEcho @Independent @Telegraph @DailyMirror @TheSunhttps://twitter.com/frankfieldteam/status/1145737323302330368Â 
",,[],neither
2844,1562184458,Heidi Allen,"YouÂre right @MatthewParris3 , the sensible Tory cavalry isnÂt coming. Time for the rest of us to prepare for a GE and work together in an unprecedented coalition to put our #countryfirst #unitetoremainhttps://www.thetimes.co.uk/article/remainers-are-losing-the-will-to-battle-boris-nm65n7s0wÂ 
",,"['countryfirst', 'unitetoremainhttps://www.thetimes.co.uk/article/remainers-are-losing-the-will-to-battle-boris-nm65n7s0w']",neither
2845,1562134472,Heidi Allen,Half of you has disappeared?! How are you?! X,,[],neither
2846,1562183155,Heidi Allen,Teamwork!,,[],neither
2847,1562190448,Prof Siob #FBPE #FPHD #FBR,"I think it's fine to have groups on the march. Anyone who doesn't want to join this group, can just attend the march. At the last march I saw a group of vegans against brexit and oldies against brexit. Makes for brilliant placards and good photos for the press",,[],neither
2848,1562190110,Lizzy Price,"The research shows that the ppl likely to switch to support remain are mostly women, & that women will be affected more than men if we Brexit, but that isnÂt intended to alienate men at all, who want to make the same collaborative point.",,[],neither
2849,1562187727,Anonymous,"Totally agree. On last March I walked with two male friends, a Scotswoman, a Frenchwoman, her son and daughter and her husband. It was a protest against how Brexit affects all of us, regardless of gender, age, colour, class or creed. No more division please.",,[],neither
2850,1562187228,Women4Europe #StopBrexit #StopTheCoup #Resist,"Just to clarify: we welcome absolutely anyone whoÂs keen to march with us.

WeÂre trying to get a womenÂs group to march together in order to highlight the disproportional impact Brexit stands to have on women; anyone concerned about brexit is welcome x",,[],neither
2851,1562187075,Anonymous,"Total silence from all the usual suspects on the EU Presidency debacle. 

How can you defend it? None of them took part in pre-election debates. Two are convicted criminals. 

@gavinesler @CarolineLucas @EmmaKennedy @Anna_Soubry @heidiallen75 @mikegalsworthy @Femi_Sorry @IanDunt",,[],neither
2852,1562185523,Anonymous,"FFS, no one pays us to march. We don't need speakers and screens. Just bodies.",,[],neither
2853,1562177607,Naomi Smith,"IÂm sure people would take to the streets to protest no deal, but just to add the official marches of course do have to get the permission from all the relevant authorities, not least the police and pay for public liability insurance etc",,[],neither
2854,1562166911,Martha Mackenzie,Thanks so much to @RuthGeorge6 for hosting the amazing #MumsOnAMission - and to @leicesterliz @heidiallen75 @TracyBrabin @gavinshuker @stephenctimms @bphillipsonMP and others for taking the time to listen and to help us #MakeChildcareWork.pic.twitter.com/CIUAYObTFE,,"['MumsOnAMission', 'MakeChildcareWork.pic.twitter.com/CIUAYObTFE']",neither
2855,1562156917,Women4Europe #StopBrexit #StopTheCoup #Resist,"Absolutely  all welcome! LetÂs march together and show weÂre European and proud 
#MarchForChange",,['MarchForChange'],neither
2856,1562155790,The Dragon Fairy,@heidiallen75 Careful where youÂre pointing those scissors! ;-) @hariertpic.twitter.com/owNVzkEa5j,,[],neither
2857,1562147992,Anonymous,"I agee with Cathie
We need to stop being so well behaved.

Look at what #ExtinctionRebellion did.
Look at the Labour MPs sitting in their hands.
Lets do a few road blocks.
What about an #ExtinctionRebellion protest outside Mr Corbyn's house every morning?",,"['ExtinctionRebellion', 'ExtinctionRebellion']",neither
2858,1562147836,Joseph Anthony,"Totally agree with @heidiallen75 that 30 Hours free childcare should not be available for the richest parents.

That support would be better used for those on lower incomes. 

And moving that threshold down would allow UC to pay 100% of childcare costs.

#MakeChildcareWork",,['MakeChildcareWork'],neither
2859,1562145515,Joseph Anthony,"Thanks @heidiallen75 who tells the Committees 'childcare must be paid upfront- in the summer you're paying double and parents need help'

 #MakeChildcareWork",,['MakeChildcareWork'],neither
2860,1562141061,Anonymous,"Waiting for those that say people who voted Leave are racist, come on where are your raging tweets?

@Anna_Soubry @NicolaSturgeon @sarahwollaston @DavidLammy @heidiallen75 @ChukaUmunna @MollyMEP @CarolineLucas @vincecable 

Why have we gone silent on this one?pic.twitter.com/GfvB0vLjs1",,[],neither
2861,1562130975,Rachel Elgy,"Women are lucky to have voices like yours speaking out (amazingly calmly!) against some of the really harmful arguments put across. Abortions are not a choice to be taken lightly, but they are absolutely and should always be a choice- and one that is safely available. Well done!",,[],neither
2862,1562191854,Prof Siob #FBPE #FPHD #FBR,Manchester march.pic.twitter.com/fommayjkNO,,[],neither
2863,1562188217,Lucy Locket #FBPE,"I thought the sensible tories would save us in the end, but they put party before everything else. It wonÂt be forgotten.",,[],neither
2864,1562186353,Anonymous,"Of course. Just thought it was a bit silly to drag up potential problems that may put people off planning to keep that weekend free, when we pride ourselves on being grassroots activists",,[],neither
2865,1562185568,Anonymous,Thanks.,,[],neither
2866,1562185443,Half Woman Half Mince Pie,"Basically time is running out and moderate Tories need to stand up & be counted. He suggests a secret letter system like the ones to oust May, to show how many are willing to prevent no deal.we also canÂt rely on Labour & Corbyn wants to leave.",,[],neither
2867,1562179696,Anonymous,"Heidi and the people that work with her keep most normal people sane ;) even with her dodgy learning of Welsh, IÂll leave her to explain that one ;) good attempt though",,[],offensive_language
2868,1562178372,Cathie Wood #FBPE,And sadly being well-behaved citizens and avoiding 'causing an obstruction on the highway' is one of the reasons why Remain is on the back foot and the rabid No Dealers are taking us on a march of the cliff. So very very depressing and disempowering.,,[],neither
2869,1562177469,Cathie Wood #FBPE,I think we should just go under our own steam and protest against what will be an imminent No Deal Brexit. We don't really need all the speeches etc we need a huge show of strength and numbers and much less polite placards.,,[],neither
2870,1562176681,Jonathan Lewis,Great to have such an active MP supporting the Cambridgeshire schools in her constituency.,,[],neither
2871,1562167857,Adrian Foster,Pity you don't understand vote disenfranchisement  by not respecting  the largest democratic vote in this countries history,,[],neither
2872,1562141093,Naomi Smith,We may be in a general election period by October so not 100% sure that March would then still happen because of spending limits,,[],neither
2873,1562140390,Anonymous,"A great idea, I can't make the 20th but the 12 October is already pencilled in my diary.",,[],neither
2874,1562138852,Amy Lillian Allum,Thanks for speaking up for access to abortion. Appreciate it ,,[],neither
2875,1562138781,PAO,.. . and the salary and the pension?? NF has shown you don't have to turn up very often.,,[],neither
2876,1562134221,eef,Claudia Well Done + this side-eye pic.twitter.com/AafRtTOb5V,,[],neither
2877,1562231005,Heidi Allen,"Never, never, never, never, never........https://www.theguardian.com/politics/2019/jul/04/jeremy-hunt-promises-vote-on-repeal-of-foxhunting-ban?CMP=share_btn_twÂ 
",,[],neither
2878,1562223268,Mark Avery,"Feeling blue about the reds http://ow.ly/j9fo50uTcZzÂ   I've lost patience with Labour 

@angelasmithmp @SueHayman1 @CarolineLucas @natalieben @normanlamb @VotePursglove @campbellclaret @AlistairBurtUK @hilarybennmp @KerryMP @sarahwollaston @heidiallen75 @ZacGoldsmith @TonyJuniperpic.twitter.com/kUcKXriEIp",,[],neither
2879,1562231126,Neil Ryding,This is a disgrace and he has now alienated 80% of the population who are against this barbaric blood sport,,[],neither
2880,1562231648,Andrew Larner,"Interesting - we can, apparently, have a second vote on fox-hunting but not on Brexit.",,[],neither
2881,1562238538,J Gillman,Heritage!! not most people's heritage... he's talking about the land-owning elite who comprise 0.6% of the population. We DON'T want blood sports in the 21st century!!,,[],neither
2882,1562273480,Jeff Kew #FBPE,"Really love your campaigning, hope you join the @LibDems soon!",,[],neither
2883,1562270952,mike w,They are all proven liars! pic.twitter.com/ITpGydfUZO,,[],neither
2884,1562268413,Anonymous,You really need to get on with joining the #LibDems,,['LibDems'],neither
2885,1562267105,Womens Voices Matter,"#Stonewall #NationalScandal Please action 

https://fovas.wordpress.com/response-to-stonewall-2/Â 

@LouHaigh @kristene4angus @halfon4harlowMP @LukeHall @PhilipHammondUK @S_Hammond @MattHancock @greghands @DavidHansonMP @EmmaHardyMP @HarrietHarman @Mark_J_Harper @Richard4Watford @carolynharris24 @Simonhartmp",,"['Stonewall', 'NationalScandal']",neither
2886,1562257061,Cambridge CVS,"We have written a few words on potential funding cuts to #smallcharities from @CambsPboroCCG
https://ccvsblog.wordpress.com/2019/07/04/decision-on-which-deckchairs-to-move-delayed-as-healthcare-in-cambridgeshire-and-peterborough-slowly-sinks/Â 

We have to find a way to make people understand the value they bring
@GemmaGardnerCI @robalexander001 @johnelworthy @DanielZeichner @heidiallen75 @lucyfrazermp",,['smallcharities'],neither
2887,1562254330,Anonymous,"ItÂs just more Bannon divide & conquer 
 + distraction

WhatÂs the thing we should be looking at instead of this nonsense?",,[],neither
2888,1562252970,The Whistler,"#EdnasLaw @LauraPidcockMP @justinmadders @KeeleyMP @johnmcdonnellMP @heidiallen75 @UKParliament We hope you will read this carefully and start asking the probing questions that need to be asked about WBUK, their funders, and their record.   Thank youhttps://twitter.com/CompassnInCare/status/1146785524926930946Â 
",,['EdnasLaw'],neither
2889,1562248198,Victorian House,"I could be against Capital Punishment but promise to attempt bringing it back in order to gain votes from cretins, with no intention of actually doing it. What would that make me, though, but a liar as well as someone prepared to encourage something I knew was terrible?",,[],neither
2890,1562245144,Tania Verdonk,Honestly! How many years does this have to continue. How many more letters do parents still need to write? How many campaigns? Schools are running as leanly & smartly as they can! Please @theresa_may? Thanks @heidiallen75 @CambridgeIndypic.twitter.com/658l63kohO,,[],neither
2891,1562236106,Cathie Wood #FBPE,"I agree John, just feels as though Remainers are too cautious for our own good.....we've brought a tea spoon to a knife fight and are losing badly.",,[],neither
2892,1562234401,Noeleen,I read that with Ian Paisley Snr's voice in my head.,,[],neither
2893,1562233809,Anonymous,"@Anna_Soubry, @heidiallen75, @sarahwollaston, @NickBoles et al donÂt care that their constituents voted to leave the EU. They are arrogant hard-core Remoaners who despise democracy & will sabotage the referendum result until the @brexitparty_uk removes their seats",,[],neither
2894,1562232421,Anonymous,He is playing a cynical and transparent game. Of course his Tory base will love that. It will NEVER fly. Obvs.,,[],neither
2895,1562231538,Anonymous,"The weak, vulnerable fox being ripped apart by an aggressive pack of hounds.

A very sad Brexit Metaphor.",,[],neither
2896,1562231254,Helen Brown FRSA,The finances of @CambsPboroCCG explained here by @BBCLookEast last week. Thank you @heidiallen75 + Stephen Barclay MP for speaking out about system underfunding. @CPFT_NHShttps://twitter.com/heidiallen75/status/1143814040139046913Â ,,[],neither
2898,1562265358,Andrew Harmsworth,We also found these brilliant vegan Cornish pasties on our way home! @ProperCornishUKpic.twitter.com/4KwXX8jWTY,,[],neither
2899,1562250830,Lorraine Simpson,"Some of the Tory party have gone totally off their trolley, and these are the people in charge!!",,[],neither
2900,1562248950,Steve Mallinson,Presumably to be followed by a referendum on capital punishment and restoration of public execution by burning and other marks of a civilised society.,,[],neither
2901,1562245753,Anonymous,"Enforcement would be a start, itÂs never stopped.",,[],neither
2902,1562242348,Dan Hicks,"Let's keep it realistic, shall we?",,[],neither
2903,1562239901,Malachy Guilfoyle,And now you made me do it too! ,,[],neither
2904,1562239356,Zadig,He needs to be careful. He could start a movement in favour of Hunt hunting!,,[],neither
2905,1562233986,"KENARD European,Green&Proud","Once upon a time slavery was a way of life. Many disgusting and cruel behaviour was once a way of life. But we should live, learn and progress.  The time is fast approaching when I am minded to cry out 'Come back Margaret Thatcher all is forgiven!'",,[],neither
2906,1562233732,Neil Munro,"Hunt thinks: ""how can I unite the country? Ah yes, a vote on foxhunting, that should do the trick.""",,[],neither
2907,1562231188,Geoff Wilton,"Jeremy Hunt. Hunt by name, **** by nature.",,[],neither
2908,1562231130,Anonymous,"The more right wing the better, eh? ThatÂs what happens when youÂre competing with TBP. Britain is in ruins. Very sad.",,[],neither
2909,1562229739,Barnaby Perks,"YouÂre a splendid fellow @clivepinder but you really do spout some nonsense. Do you only recognise your own MP, viewing the PM and cabinet as ÂoverlordsÂ given that you didnÂt vote for them directly (unless the PM is your constituency MP)?",,[],neither
2910,1562222588,Barnaby Perks,"ThatÂs what little Englander brexiters should campaign for. If England wants to exit the EU, the easiest way is to exit the UK. Scots were so cautioned in indyref1. But I suspect little Englanders enjoy their perceived overlordship of Scotland, Wales & NI too much...",,[],neither
2911,1562221704,Andrew Harmsworth,"On way home from #Ashden19 awards - it was magic!
We have so many solutions to the #ClimateCrisis. Tell your representative - #TimeForChange #TimeForAction @heidiallen75 pic.twitter.com/J73Qw07d36",,"['Ashden19', 'ClimateCrisis.', 'TimeForChange', 'TimeForAction']",neither
2912,1562221107,Anonymous,"Clive, you should take the time to read the EU constitution then you will appreciate how illinformed/inaccurate/misleading your source is.

Remember, If you need lies to keep up an argument, you're probably losing it.",,[],neither
