,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month,negativewords,positivewords
1894,1894,4814,4814,NickHoyle1,Nick Hoyle,456824802,1155150834314989569,/NickHoyle1/status/1155150834314989569,2019-07-27 16:19:55,1564244395,"Prime Minister Boris Johnson
Home Secretary Priti Patel
Business Secretary Andrea Loadsom
Culture Secretary Nicky Morgan
Leader of the House Jacob Rees Mogg","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Prime Minister Boris Johnson
Home Secretary Priti Patel
Business Secretary Andrea Loadsom
Culture Secretary <strong>Nicky Morgan</strong>
Leader of the House Jacob Rees Mogg</p>",[],[],False,[],,1,0,0,False,True,1.155066375167234e+18,"[{'screen_name': 'PickardJE', 'user_id': '69080476'}]",neither,7,0,0
1895,1895,3585,3585,EPisstaker,EvergreenPisstaker,1151894743464456192,1189639477142212609,/EPisstaker/status/1189639477142212609,2019-10-30 20:25:28,1572467128,Nicky Morgan made her mind up weeks ago.... pic.twitter.com/J8Suw8laJd,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> made her mind up weeks ago.... <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/J8Suw8laJd"">pic.twitter.com/J8Suw8laJd</a></p>",[],[],True,['https://pbs.twimg.com/media/EIJyytwWoAEQi03.jpg'],,2,1,0,False,True,1.189634925634437e+18,"[{'screen_name': 'Jo06720375', 'user_id': '1025682343099547648'}]",offensive_language,10,0,0
1896,1896,1532,1532,LoppyLinda,Linda Oubridge#FBPE,2325523308,1131311408312987648,/LoppyLinda/status/1131311408312987648,2019-05-22 21:30:33,1558560633,Exclusive: Theresa May urged to impose lifetime ban on politicians who promote rape in @fawcettsociety open letter signed by Jess Phillips and Nicky Morgan https://www.huffingtonpost.co.uk/entry/politicians-who-promote-rape-banned-public-office_uk_5ce401b0e4b0877009951d53?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitterÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Exclusive: Theresa May urged to impose lifetime ban on politicians who promote rape in <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20977851"" dir=""ltr"" href=""/fawcettsociety""><s>@</s><b>fawcettsociety</b></a> open letter signed by Jess Phillips and <strong>Nicky Morgan</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.huffingtonpost.co.uk/entry/politicians-who-promote-rape-banned-public-office_uk_5ce401b0e4b0877009951d53?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter"" dir=""ltr"" href=""https://t.co/JjZtcUWHYi"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.huffingtonpost.co.uk/entry/politicians-who-promote-rape-banned-public-office_uk_5ce401b0e4b0877009951d53?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">huffingtonpost.co.uk/entry/politici</span><span class=""invisible"">ans-who-promote-rape-banned-public-office_uk_5ce401b0e4b0877009951d53?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.huffingtonpost.co.uk/entry/politicians-who-promote-rape-banned-public-office_uk_5ce401b0e4b0877009951d53?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter'],[],False,[],,0,0,0,False,False,,[],neither,5,1,0
1897,1897,2057,2057,GemSiobhan,GemSiobhan,2484523472,1136755485007388673,/GemSiobhan/status/1136755485007388673,2019-06-06 22:03:22,1559858602,"Nicky Morgan backing Michael Gove as ""somebody who *wanted* Brexit"" (past tense). A telling slip? #bbcqt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> backing Michael Gove as ""somebody who *wanted* Brexit"" (past tense). A telling slip? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbcqt?src=hash""><s>#</s><b>bbcqt</b></a></p>",[],['bbcqt'],False,[],,3,1,0,False,False,,[],neither,6,2,0
1898,1898,4607,4607,CPSP43950933,Heart of Darkness,1069136056543576065,1180765563485859840,/CPSP43950933/status/1180765563485859840,2019-10-06 08:43:42,1570351422,"Yes, Nicky Morgan, criminals mow down my family with machine guns, and the best thing to do for myself is to ""move on""... Not before criminals are exposed, caught, tried, and put behind bars... Otherwise we may all go straight back to the caves...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes, <strong>Nicky Morgan</strong>, criminals mow down my family with machine guns, and the best thing to do for myself is to ""move on""... Not before criminals are exposed, caught, tried, and put behind bars... Otherwise we may all go straight back to the caves...</p>",[],[],False,[],,0,0,0,False,True,1.180752262345433e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",neither,10,2,2
1899,1899,5253,5253,demonmedia,Demon Media,28309087,1176108571395842048,/demonmedia/status/1176108571395842048,2019-09-23 12:18:29,1569241109,"If you didn't get a chance to watch our interview with Nicky Morgan, Secretary of State for Digital, Culture, Media and Sport @dmuleicester, then check it out using this link below!

https://youtu.be/vfp4zCW2SA8ÃÂ 
@DCMS","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If you didn't get a chance to watch our interview with <strong>Nicky Morgan</strong>, Secretary of State for Digital, Culture, Media and Sport <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""75247404"" dir=""ltr"" href=""/dmuleicester""><s>@</s><b>dmuleicester</b></a>, then check it out using this link below!

<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/vfp4zCW2SA8"" dir=""ltr"" href=""https://t.co/XZNZpNFYhV"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/vfp4zCW2SA8""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/vfp4zCW2SA8</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18448883"" dir=""ltr"" href=""/DCMS""><s>@</s><b>DCMS</b></a></p>",['https://youtu.be/vfp4zCW2SA8'],[],False,[],,2,1,0,False,False,,[],neither,9,0,0
1900,1900,411,411,CrimeLineLaw,CrimeLine,257074358,1157545628370710529,/CrimeLineLaw/status/1157545628370710529,2019-08-03 06:55:58,1564815358,"A man who made death threats in calls to the offices of MPs he saw as ""anti-Brexit"" has been jailed for 18 weeks. Robert Vidler, 64, threatened six MPs, including Nicky Morgan who was told her ""days were numbered"", prosecutors said. Vidler had denied making the expletive-laden","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A man who made death threats in calls to the offices of MPs he saw as ""anti-Brexit"" has been jailed for 18 weeks. Robert Vidler, 64, threatened six MPs, including <strong>Nicky Morgan</strong> who was told her ""days were numbered"", prosecutors said. Vidler had denied making the expletive-laden</p>",[],[],False,[],,2,2,1,True,False,,[],neither,8,0,0
1901,1901,1405,1405,MCarrielies,Michaela Carrielies,1116552726412873728,1132659535016058881,/MCarrielies/status/1132659535016058881,2019-05-26 14:47:31,1558882051,"Liz Truss and Nicky Morgan have both been ministers in education - and they would not want what I had back again either : so they would not usher in a return to the old system : they know if they did, the failure rates would be much higher than they are now !","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Liz Truss and <strong>Nicky Morgan</strong> have both been ministers in education - and they would not want what I had back again either : so they would not usher in a return to the old system : they know if they did, the failure rates would be much higher than they are now !</p>",[],[],False,[],,0,0,0,False,False,,[],neither,5,1,3
1902,1902,5898,5898,HennessyKesewa,Kesewa Hennessy,1109900139693514752,1172921527983099904,/HennessyKesewa/status/1172921527983099904,2019-09-14 17:14:18,1568481258,what did she mean by that? #nickymorgan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">what did she mean by that? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a></p>",[],['nickymorgan'],False,[],,0,0,0,False,False,,[],offensive_language,9,1,0
1903,1903,6002,6002,Godders75189397,Godders,1138885276003131397,1172886980587208709,/Godders75189397/status/1172886980587208709,2019-09-14 14:57:02,1568473022,"Good on you Nicky Morgan for upholding democracy,- even though your personal choice differs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good on you <strong>Nicky Morgan</strong> for upholding democracy,- even though your personal choice differs<img alt=""Ã°ÂÂÂÃ°ÂÂÂ»"" aria-label=""Emoji: Thumbs up sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3fb.png"" title=""Thumbs up sign (light skin tone)""/></p>",[],[],False,[],,0,0,0,False,True,1.1727797750412e+18,"[{'screen_name': 'DavidLammy', 'user_id': '18020612'}]",neither,9,0,1
1904,1904,2970,2970,phoenixartists,marianne JL,187900751,1178933517226524672,/phoenixartists/status/1178933517226524672,2019-10-01 07:23:48,1569914628,Retweet! - #Nicky Morgan - self serving hypocrite - fits with BJLIAR Be disgusted!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Retweet! - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nicky?src=hash""><s>#</s><b>Nicky</b></a> Morgan - self serving hypocrite - fits with BJLIAR Be disgusted!</p>",[],['Nicky'],False,[],,1,0,0,False,True,1.1787920020470907e+18,"[{'screen_name': 'RoncelinDeFos', 'user_id': '1471836444'}]",neither,10,0,0
1905,1905,3708,3708,ColinFr64315528,Colin F,1115334573477511168,1185879231185723393,/ColinFr64315528/status/1185879231185723393,2019-10-20 11:23:35,1571570615,"When even Nicky Morgan thinks we should end the licence fee, its time is up' | via @telegraph https://www.telegraph.co.uk/politics/2019/10/20/even-nicky-morgan-thinks-should-end-licence-fee-time/ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When even <strong>Nicky Morgan</strong> thinks we should end the licence fee, its time is up' | via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16343974"" dir=""ltr"" href=""/Telegraph""><s>@</s><b>telegraph</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.telegraph.co.uk/politics/2019/10/20/even-nicky-morgan-thinks-should-end-licence-fee-time/"" dir=""ltr"" href=""https://t.co/xQzH2259ri"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.telegraph.co.uk/politics/2019/10/20/even-nicky-morgan-thinks-should-end-licence-fee-time/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">telegraph.co.uk/politics/2019/</span><span class=""invisible"">10/20/even-nicky-morgan-thinks-should-end-licence-fee-time/</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.telegraph.co.uk/politics/2019/10/20/even-nicky-morgan-thinks-should-end-licence-fee-time/'],[],False,[],,0,0,0,False,False,,[],neither,10,0,0
1906,1906,3625,3625,MickPovey,Mick Povey,3145019777,1189637028771704834,/MickPovey/status/1189637028771704834,2019-10-30 20:15:44,1572466544,"Like Nicky Morgan, Ken Clarke, Nicholas Soames, Amber Rudd, Rory Stewart and Boris JohnsonÃ¢ÂÂs own brother amongst others.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Like <strong>Nicky Morgan</strong>, Ken Clarke, Nicholas Soames, Amber Rudd, Rory Stewart and Boris JohnsonÃ¢ÂÂs own brother amongst others.</p>",[],[],False,[],,0,0,0,False,True,1.1893183900260475e+18,"[{'screen_name': 'michaelgove', 'user_id': '748453510048518145'}]",neither,10,0,1
1907,1907,4731,4731,Englishbloke2,EnglishBloke2,1134862700155199496,1156281632988520448,/Englishbloke2/status/1156281632988520448,2019-07-30 19:13:18,1564513998,"So Eton College, do you think this outburst amounts to defaming you. 

Ladies I know your used to the bile this man emits
but :-
Natalie Evans, Nicky Morgan, Theresa Viliers
Liz Truss, Amber Rudd,
Andrea Leadsom, Priti
Patel. I would respectfully suggest he has crossed a line https://twitter.com/campbellclaret/status/1156215808269398016ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">So Eton College, do you think this outburst amounts to defaming you. 

Ladies I know your used to the bile this man emits
but :-
Natalie Evans, <strong>Nicky Morgan</strong>, Theresa Viliers
Liz Truss, Amber Rudd,
Andrea Leadsom, Priti
Patel. I would respectfully suggest he has crossed a line <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/campbellclaret/status/1156215808269398016"" dir=""ltr"" href=""https://t.co/2CAhQur4GU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/campbellclaret/status/1156215808269398016""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/campbellclaret</span><span class=""invisible"">/status/1156215808269398016</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/campbellclaret/status/1156215808269398016'],[],False,[],,1,0,0,False,False,,[],neither,7,0,1
1908,1908,1702,1702,CanonImages15,Alan Fraser,3065599859,1139297821029543937,/CanonImages15/status/1139297821029543937,2019-06-13 22:25:42,1560464742,"apparently according to Fiona they had 5 leavers on last weeks panel, really Fiona  Nicky Morgan MP, Anneliese Dodds MP, Drew Hendry MP, Alison Phillips","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">apparently according to Fiona they had 5 leavers on last weeks panel, really Fiona  <strong>Nicky Morgan</strong> MP, Anneliese Dodds MP, Drew Hendry MP, Alison Phillips</p>",[],[],False,[],,0,0,1,True,True,1.1392972679391928e+18,"[{'screen_name': 'hanaoor', 'user_id': '501277779'}]",neither,6,0,2
1909,1909,2299,2299,SebPBerry,Seb Berry #FBPE,295320165,1169587356845924352,/SebPBerry/status/1169587356845924352,2019-09-05 12:25:30,1567686330,"Nicky Morgan trying to defend the indefensible, claiming what's going on is about ""one nation."" Staggering. #BorisJohnsonShouldNotBePM #wato @NickyMorgan01","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> trying to defend the indefensible, claiming what's going on is about ""one nation."" Staggering. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BorisJohnsonShouldNotBePM?src=hash""><s>#</s><b>BorisJohnsonShouldNotBePM</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wato?src=hash""><s>#</s><b>wato</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34940114"" dir=""ltr"" href=""/NickyMorgan01""><s>@</s><b>NickyMorgan01</b></a></p>",[],"['BorisJohnsonShouldNotBePM', 'wato']",False,[],,34,7,8,True,False,,[],neither,9,0,0
1910,1910,1034,1034,GSpong1,Gary Spong,976868601050357765,1126467797092114432,/GSpong1/status/1126467797092114432,2019-05-09 12:43:46,1557405826,Pro-Brexit troll threatened to send Tory MP Nicky Morgan to the burns unit https://brexitfeed.blogspot.com/2019/05/pro-brexit-troll-threatened-to-send.htmlÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pro-Brexit troll threatened to send Tory MP <strong>Nicky Morgan</strong> to the burns unit <a class=""twitter-timeline-link"" data-expanded-url=""https://brexitfeed.blogspot.com/2019/05/pro-brexit-troll-threatened-to-send.html"" dir=""ltr"" href=""https://t.co/O6huwNmFsD"" rel=""nofollow noopener"" target=""_blank"" title=""https://brexitfeed.blogspot.com/2019/05/pro-brexit-troll-threatened-to-send.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">brexitfeed.blogspot.com/2019/05/pro-br</span><span class=""invisible"">exit-troll-threatened-to-send.html</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://brexitfeed.blogspot.com/2019/05/pro-brexit-troll-threatened-to-send.html'],[],False,[],,0,0,0,False,False,,[],neither,5,0,0
1911,1911,2991,2991,DavidHoulihan10,David Houlihan,979097246741483521,1178914508343037953,/DavidHoulihan10/status/1178914508343037953,2019-10-01 06:08:16,1569910096,IÃ¢ÂÂm having a crisis which Nicky Morgan am I.  Big scoop fromT Connolly a must read and the reply from Peter foster,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IÃ¢ÂÂm having a crisis which <strong>Nicky Morgan</strong> am I.  Big scoop fromT Connolly a must read and the reply from Peter foster</p>",[],[],False,[],,0,0,0,False,True,1.1788037494915604e+18,"[{'screen_name': 'OxfordDiplomat', 'user_id': '1962626484'}]",neither,10,0,0
1912,1912,2902,2902,77barry77,Barry McGÃ°ÂÂÂ,109200210,1178964547790606336,/77barry77/status/1178964547790606336,2019-10-01 09:27:06,1569922026,"EM: Nicky Morgan, youÃ¢ÂÂve lost all integrity. What happened to you?   
 
NM: Boris gave me a cabinet position.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">EM: <strong>Nicky Morgan</strong>, youÃ¢ÂÂve lost all integrity. What happened to you?   
 
NM: Boris gave me a cabinet position.</p>",[],[],False,[],,0,0,0,False,True,1.1787916435096123e+18,"[{'screen_name': 'Doozy_45', 'user_id': '863377035661647877'}]",neither,10,0,0
1913,1913,2618,2618,philmichaels3,Michael G,708276359857049600,1167703970669879296,/philmichaels3/status/1167703970669879296,2019-08-31 07:41:36,1567237296,And I thought #NickyMorgan was a politician of good moral character! What a muppet I was! Soooo disappointed. pic.twitter.com/m2gWagXGFh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And I thought <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NickyMorgan?src=hash""><s>#</s><b><strong>NickyMorgan</strong></b></a> was a politician of good moral character! What a muppet I was! Soooo disappointed. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/m2gWagXGFh"">pic.twitter.com/m2gWagXGFh</a></p>",[],['NickyMorgan'],True,['https://pbs.twimg.com/media/EDSEkh7XUAAABHi.jpg'],,0,0,0,False,False,,[],neither,8,0,0
1914,1914,6079,6079,Donfra5,Donfra,1114941032821678083,1172859211287543808,/Donfra5/status/1172859211287543808,2019-09-14 13:06:41,1568466401,To be fair Nicky Morgan isnÃ¢ÂÂt the brightest light on the Christmas tree,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To be fair <strong>Nicky Morgan</strong> isnÃ¢ÂÂt the brightest light on the Christmas tree</p>",[],[],False,[],,0,0,0,False,True,1.172778211572441e+18,"[{'screen_name': 'davemacladd', 'user_id': '31252613'}, {'screen_name': 'AlyThynne', 'user_id': '978203926993473536'}]",neither,9,0,2
1915,1915,931,931,Janspics26,Jan Bird,2216110261,1145365943398391808,/Janspics26/status/1145365943398391808,2019-06-30 16:18:15,1561911495,I thought a lot better of Nicky Morgan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I thought a lot better of <strong>Nicky Morgan</strong>.</p>",[],[],False,[],,14,1,5,True,True,1.1452473177606432e+18,"[{'screen_name': 'castlvillageman', 'user_id': '1053271640'}, {'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",neither,6,0,1
1916,1916,5704,5704,LeeCollingham,Lee Collingham,1239071232,1173367054449225730,/LeeCollingham/status/1173367054449225730,2019-09-15 22:44:40,1568587480,THE PUBLIC HAD THEIR SAY N SAID LEAVE its the politicians who have failed in their duty to deliver the democratic decision. BIG UP NICKY MORGAN mp hardline REMOANER who said when asked about being in the cabinet. I HAVE TO ACCEPT THE DEMOCRATIC PROCESS shame others don't or can't https://twitter.com/SadiqKhan/status/1173165712678019072ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">THE PUBLIC HAD THEIR SAY N SAID LEAVE its the politicians who have failed in their duty to deliver the democratic decision. BIG UP <strong>NICKY MORGAN</strong> mp hardline REMOANER who said when asked about being in the cabinet. I HAVE TO ACCEPT THE DEMOCRATIC PROCESS shame others don't or can't <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SadiqKhan/status/1173165712678019072"" dir=""ltr"" href=""https://t.co/ut0XGeGxo5"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SadiqKhan/status/1173165712678019072""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SadiqKhan/stat</span><span class=""invisible"">us/1173165712678019072</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/SadiqKhan/status/1173165712678019072'],[],False,[],,0,0,0,False,False,,[],neither,9,1,0
1917,1917,4504,4504,AnnieDez,Annie Dez Ã¢ÂÂÃ¯Â¸Â,636109132,1180975955625598976,/AnnieDez/status/1180975955625598976,2019-10-06 22:39:43,1570401583,"I've news for you @NickyMorgan01 
No-one takes you seriously.
What's more, you do not care about the priorities of those most in need. Your priority is Nicky Morgan. 
Your words are empty rhetoric.
Let's look at your voting record:
#Remain #Leave #BrexitLiespic.twitter.com/drCZ8Drte1","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I've news for you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34940114"" dir=""ltr"" href=""/NickyMorgan01""><s>@</s><b>NickyMorgan01</b></a> 
No-one takes you seriously.
What's more, you do not care about the priorities of those most in need. Your priority is <strong>Nicky Morgan</strong>. 
Your words are empty rhetoric.
Let's look at your voting record:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Remain?src=hash""><s>#</s><b>Remain</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Leave?src=hash""><s>#</s><b>Leave</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrexitLies?src=hash""><s>#</s><b>BrexitLies</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/drCZ8Drte1"">pic.twitter.com/drCZ8Drte1</a></p>",[],"['Remain', 'Leave', 'BrexitLiespic']",True,['https://pbs.twimg.com/media/EGOrXsJXUAEAGoe.png'],,0,0,0,False,True,1.180752262345433e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",neither,10,2,2
1918,1918,3454,3454,MsFinalSay,MsFinalSay Ã°ÂÂÂªÃ°ÂÂÂºFINALSAYBITCH,614512417,1189650388246573057,/MsFinalSay/status/1189650388246573057,2019-10-30 21:08:49,1572469729,"Since I've been informed #10 Nicky Morgan has fucked off.. here are the Lady Gardens to make up the dozen female only shit list 

1. Suella Braverman
2. Nadine Dorries 
3. Andrea Jenkyns 
4. Lucy Allan 
5. Therese Coffey 
6. Caroline Nokes
7. Claire Perry https://twitter.com/MsFinalSay/status/1189614525835816960ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Since I've been informed #10 <strong>Nicky Morgan</strong> has fucked off.. here are the Lady Gardens to make up the dozen female only shit list 

1. Suella Braverman
2. Nadine Dorries 
3. Andrea Jenkyns 
4. Lucy Allan 
5. Therese Coffey 
6. Caroline Nokes
7. Claire Perry <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MsFinalSay/status/1189614525835816960"" dir=""ltr"" href=""https://t.co/wfLPQAndTZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MsFinalSay/status/1189614525835816960""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MsFinalSay/sta</span><span class=""invisible"">tus/1189614525835816960</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/MsFinalSay/status/1189614525835816960'],['10'],False,[],,8,2,2,True,False,,[],offensive_language,10,0,0
1919,1919,633,633,MCarrielies,Michaela Carrielies,1116552726412873728,1164766285663576064,/MCarrielies/status/1164766285663576064,2019-08-23 05:08:17,1566536897,"the thick idiot ambulance driver will always be a thick idiot ambulance driver gobbing his thick garbage: so Nicky Morgan will never have a one nation, because I for one will never be in a one nation or anything else with the thick gobby idiot driver who was being very ridiculous","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">the thick idiot ambulance driver will always be a thick idiot ambulance driver gobbing his thick garbage: so <strong>Nicky Morgan</strong> will never have a one nation, because I for one will never be in a one nation or anything else with the thick gobby idiot driver who was being very ridiculous</p>",[],[],False,[],,0,0,0,False,False,,[],neither,8,8,1
1920,1920,5090,5090,iainjwatson,iain watson,116845797,1154346461649342464,/iainjwatson/status/1154346461649342464,2019-07-25 11:03:37,1564052617,Govt. Ministers Nicky Morgan and Julian Smith arrive at the back of the chamber as @Borisjohnson warms to his reply to @jeremycorbyn attacking appearance on IranÃ¢ÂÂs Press TV,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Govt. Ministers <strong>Nicky Morgan</strong> and Julian Smith arrive at the back of the chamber as <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3131144855"" dir=""ltr"" href=""/BorisJohnson""><s>@</s><b>Borisjohnson</b></a> warms to his reply to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117777690"" dir=""ltr"" href=""/jeremycorbyn""><s>@</s><b>jeremycorbyn</b></a> attacking appearance on IranÃ¢ÂÂs Press TV</p>",[],[],False,[],,4,1,1,True,False,,[],neither,7,0,0
