,Unnamed: 0,Date,Name,Tweets,Tags,Hashtags,classofspeech
4187,4518,1565270649,Wickrama De Silva,Jokers! Why doesnÂt she call a by-election get herself thrown out @heidiallen75 https://twitter.com/JulesSunbeam/status/1159408490663882752Â ,,[],offensive_language
4201,4534,1565297962,Kitty Raindrop,"Please can everyone only ever refer to the unelected @heidiallen75 as a Ânoted nitwitÂ from now on. Not only is it true, it has enraged her...probably not as much as the constituents she repeatedly lied to & deceived...but it has certainly dented her considerable ego  https://twitter.com/heidiallen75/status/1159227970806005766Â 
",,[],offensive_language
4234,4568,1565338869,Lesley Miller,"Who are you, who do you represent other than yourself?",,[],offensive_language
4251,4585,1565330445,Anonymous,"You are right parliament does have important constitutional role 
Now get on with implementing the referendum result 
If you are not prepared to do that with you should step down immediately",,[],offensive_language
4254,4588,1565328339,Anonymous,HeÂs not acting like a dictator heÂs implementing a legal ratified referendum result #Brexit you know the leave manifesto you stood on to get elected....you should all be sacked & barred from parliament. Traitors....#DrainTheParliamentSwamppic.twitter.com/9ICVlXkQfA,,['Brexit'],offensive_language
4255,4589,1565324920,Tony B,"One man dictator? 

Are you sure youÂre not talking about your boss Sadiq Khan?",,[],offensive_language
4260,4594,1565310436,Brexit reparations,"Why do you even bother reading this shit! 
YouÂre on the right side of history 
Thank you",,[],offensive_language
4278,4614,1565450996,Anonymous,I have always been a huge supporter of @heidiallen75 and her work ÂI say always only started working with her in JanuaryÂ she always knows what is best and never stops until she achieves her goals. I am honoured to know her and cannot wait to work alongside her in this project https://twitter.com/Backbench_UK/status/1160195947504312323Â ,,[],offensive_language
4300,4638,1565463180,Anonymous,"IÂm willing to bet this isnÂt the first time that you have seen this poll tracker from before the Ref to know.

But you like to pretend that the coin hasnÂt flipped.

THATÂs why yÂall too scared to have a #FinalSay That IS Democratic...by definition.pic.twitter.com/DONxPTzyKk",,['FinalSay'],offensive_language
4327,4666,1565551778,Anonymous,"@heidiallen75 you should take this down

A lot of well qualified people have pointed out this article makes assertions that are wrong in law

You have been supplied with high quality alternative advice from Prof MarkElliott
A50(5) spells out that reentry HAS to be by A49 Route",,[],offensive_language
4341,4680,1565546298,Nigel Mason,"Yes, a cabinet of white middle class women, even less diverse than Boris Johnson's government.

That'll do it.

*sigh*",,[],offensive_language
4347,4687,1565539624,Anonymous,The first all-white cabinet in a while.,,[],offensive_language
4348,4688,1565539174,Curious Chak,"Wow, that list's as white as vanilla

Take it she doesn't believe women MP's of colour can hack it? 

She continues to fall in my estimate",,[],offensive_language
4353,4693,1565521149,Another Angry Voice,"I said it was only a matter of time before strategically inept Remainers came up with an even worse plan than cobbling together an unelected ""foil Brexit at any cost coalition"" to allow Boris Fucking Johnson to seize the moral high ground, and you've done it!

Amazing stupidity!",,[],offensive_language
4364,4704,1565651190,Hazel Shaw,Says one who has no backbone + is scared 2 hold a by election after leaving her party. Heidi the hypocrite,,[],offensive_language
4365,4705,1565647696,artemis #FBPE #TacticalVoting,He's gaslighting you.,,[],offensive_language
4375,4716,1565624503,Richard Calhoun,The desperation of #Remoaners knows no bounds ... maybe @heidiallen75 u should join @CarolineLucas with her newly proposed white women only cabinet to take over from Boris ... now that would be an even bigger joke than #ChangeUKhttps://twitter.com/davidallengreen/status/1160488372126801922Â ,,"['Remoaners', 'ChangeUKhttps://twitter.com/davidallengreen/status/1160488372126801922']",offensive_language
4378,4720,1565605952,Jaki Whyte #EngineofHope,"Not one true lefty in the lot. As IÂve always said, if anyone thinks the Greens will support the poorest, theyÂre barking up the wrong tree. All white & middle class, and ignoring the fact that @HackneyAbbott is the most experienced female MP in Parliament - either barely hidden",,[],offensive_language
4392,4735,1565598060,Kerstin Rodgers,Lost respect for her when she tolerated a paedophile as an election agent,,[],offensive_language
4399,4743,1565572419,Paul Bernal,I donÂt see how you could have one without her. You canÂt ignore Scotland.,,[],offensive_language
4400,4744,1565572328,David #ProEU RevokeArticle50 #PeoplesVote,As much as I like her I dont see how Nicola Sturgeon could be part of a GNU Cabinet?,,[],offensive_language
4422,4768,1565714539,Voyager03,How would Ireland be fucked if Brexit is such a good idea?,,[],offensive_language
4476,4825,1565782193,Anonymous,She has made her choice. SheÂs sold her soul to the Brexit devil.,,[],offensive_language
4485,4835,1565768199,David Stanley,One man running the undemocratic EU.  Yet that makes no difference to you at all.,,[],offensive_language
4486,4836,1565818658,ABM,Consider joining her @heidiallen75 ,,[],offensive_language
4487,4837,1565818455,Chris Delaney,"What amazes me about @sarahwollaston @heidiallen75 & @Anna_Soubry is that being a Conservative is much more than the EU issue
It is about the fundamental core beliefs & values that underpin your outlook & actions over your whole life. 
How can you discard all that over one issuehttps://twitter.com/christopherhope/status/1161746427288182784Â 
",,[],offensive_language
4493,4843,1565786187,Rich S,"Somewhat better to have a formidable & decisive thinking leader who commands respect, than his dreadful predecessor who was permanently bunkered down in her office & incapable of running a sandwich stall at her annual church fÃªte ..",,[],offensive_language
4536,4890,1565878999,Anonymous,"Out of curiosity, what do you think is to be gained by being rude towards strangers on Twitter? E.g. if you were showing a child how to use Twitter would you say, ""Hey, there's this great way you can go round insult people. Let me show you...""?",,[],offensive_language
4537,4891,1565872145,Anonymous,"To be fair, I think @ChukaUmunna is more worried about his seat!  The gravy train is grinding to a halt & heÂs gonna get his ass licked in Streatham!  As will @sarahwollaston @heidiallen75 in their constituencies!  Oh dear!! Never mind!! ",,[],offensive_language
4545,4900,1565849770,Andrew Cross,"@sarahwollaston @Anna_Soubry @heidiallen75 @theresa_may - Since she is so keen on assigning characteristics based on gender, does @CarolineLucas believe that women are the most dishonest MPs? Or can she remind us of her admiration for Margaret Thatcher?",,[],offensive_language
4568,4924,1565945582,lindaoutofafrica,I agree with you. SheÂs irrelevant and I pity the next party she latches on to. Do yourselves a favour and give her a wide berth and her hairdressing bill must be horrendous.,,[],offensive_language
4570,4926,1565974905,Daniel,You couldnÂt make this up Sam  what a balls-up.,,[],offensive_language
4578,4934,1565944013,Meandmecash,Have a By-election or be quite as everyone thinks you completely Undemocratic & untrustworthy & they are RIGHTpic.twitter.com/SERdHJZePM,,[],offensive_language
4615,4973,1566077603,Annie Appleyard,How can you talk about democracy when you have ignored the vote of 17.4 million. Perhaps you will allow a by-election in order that as a constituent I can actual have an MP who will correspond with me rather than just ignore me,,[],offensive_language
4619,4977,1566075594,Sharps,RT if you believe @heidiallen75 should seek a by-election to validate her change of party allegiance before lecturing @BorisJohnson on how to run the country.,,[],offensive_language
4654,5015,1566133926,Anonymous,"Brexit cultists will still blame EU for what that they have done with the UK and will NOT take owneship of it. It's ""Project fart: who shit in my pants?""",,[],offensive_language
4683,5046,1566108260,Anonymous,"Funny that... as my MP she does actually represent me and is a very accessible, open and popular MP in her constituency. There is no requirement for a by-election if an MP changes party or becomes independent. Not everyone will like it but I currently prefer Ind to Con so great!",,[],offensive_language
4699,5062,1566087695,DenMan,"As one on your employers (You know the electorate, those you work for) I feel it's only right that Boris, on my behalf, rejects your request. MPs have worked hard this year, trying to stop Brexit, so you deserve a holiday. I don't want to be taken to court for overworking you :)",,[],offensive_language
4729,5092,1566250502,Lee,@heidiallen75 looks decent at face value.... then you look at what she put her name to when she voted. It made her tears at food banks more ludicrous. She enabled austerity ,,[],offensive_language
4754,5120,1566321488,Anonymous,"If PM won't recall, isn't it time you just all got back to work - even if you have to set up across the road? @RoryStewartUK @Sandbach @YvetteCooperMP @Keir_Starmer @tom_watson @joswinson @CarolineLucas @DavidLammy @hilarybennmp @heidiallen75 @IanBlackfordMP https://twitter.com/MartinRemains/status/1163857255177101313Â 
",,[],offensive_language
4807,5181,1566408445,harry covert,"Nobody can really know until the result is in. In the meantime, she was voted in to represent her constituents to the best of her ability after the result of the referendum.",,[],offensive_language
4826,5203,1566507245,Brian Powell,Rightly so.,,[],offensive_language
4851,5232,1566491454,James Moss,"Glad you're delighted. That's one example, if you really want more you can do your own research in your own sweet time on Twitter/Google. #BrexitOpportunities #Brexit",,"['BrexitOpportunities', 'Brexit']",offensive_language
4852,5233,1566490362,Anonymous,There is a mandate supported by 17.4 million voters and over 400 MPs so stop talking shit ,,[],offensive_language
4863,5245,1566596555,Disillusioned Voter Esq,"Nothing to see here, just another hypocrite denying her constituents a by electionpic.twitter.com/5krXJh2I6Q",,[],offensive_language
4871,5254,1566578434,Anonymous,Hell no!,,[],offensive_language
4888,5272,1566546383,old bird,@heidiallen75 Hi Heidi - This is shocking.  As my MP please do all you can to avoid ratifying this deal with Mercosur #StopMercosur #savetheamazonhttps://twitter.com/catherinerowett/status/1164797657719513089Â ,,"['StopMercosur', 'savetheamazonhttps://twitter.com/catherinerowett/status/1164797657719513089']",offensive_language
4892,5278,1566682125,Anonymous,If Johnson does that it wonÂt just be Parliament that starts rioting. DonÂt think Remain voters so civilised that they will put up with that shit!  @heidiallen75 https://twitter.com/hopbin/status/1165373685777256448Â ,,[],offensive_language
4894,5281,1566685729,Anonymous,I think this just about sums Politicians up. Interested in your vote but doesn't give a shit about the electorate.,,[],offensive_language
4895,5282,1566685412,Dawn #BrexitBeforeParty #NeverCorbyn #NeverSwinson,"Who the f*ck does @heidiallen75 think she is?? Until she faces her constituents in a by-election, she is NOBODY and has NO MANDATE.
#LeaveOct31 #FTAorWTO",,"['LeaveOct31', 'FTAorWTO']",offensive_language
4901,5289,1566654552,Diana Harding,"Nah! You & I know that's logical, but remoaners like @heidiallen75 still think they are above the Hoi polloi. 
If I lived in her constituency, I'd have my pitchfork out. pic.twitter.com/JPuoV7UdmE",,[],offensive_language
4903,5291,1566648402,TonyNorthEast,"Please remind me which party @heidiallen75 is again, itÂs hard to keep up these days.",,[],offensive_language
4921,5312,1566638832,JUST AIMEE,@joswinson IS TRYING HER VERY BEST! Corbyn is NOT. IÂm Not a #LibDems btw. IÂm only stating what I see and hear! Corbyn should join Jo to say these things DAILY! @Anna_Soubry Is Also Trying. So is @heidiallen75 https://twitter.com/VeeCee30/status/1165149758585024512Â ,,['LibDems'],offensive_language
4925,5317,1566632079,JC,"@heidiallen75 you have a bloody cheek. You are nobody, nothing. You squat in a seat but refuse a by-election. Nah love, you don't get to tell anybody anything.",,[],offensive_language
4929,5321,1566613990,Anonymous,It is vital we stop that arrogant old hypocrite @heidiallen75 from undermining democracy. The country voted to LEAVE and she was elected as a @Conservatives promising to deliver Brexit. She is now a hard REMOANER but no sight of a by-election. Look in the mirror you ghastly woman,,[],offensive_language
4932,5324,1566729362,Cdub,"You have to give Heidi her due, she stepped up to the mark when needed not for her career. @heidiallen75",,[],offensive_language
4933,5325,1566768762,Anonymous,"It is indeed. IÂm bloody glad that I had an amazing leader in @heidiallen75. A strong and gutsy woman who I could aspire to be like. One who always made sure I was never sitting on the sidelines, always getting involved. She knew about my issues, thatÂs why she got me involved. https://twitter.com/CamJBradbury/status/1165579231486730240Â 
",,[],offensive_language
4942,5335,1566734664,Back To Reality,I would be happy to reunite you guys in the job centre. Does that count as putting my country first?,,[],offensive_language
4953,5347,1566749829,Tom Anderton,"You all need to work together to block this disastrous no-deal, work with @UKLabour and stop playing petty politics. You've all got one aim so go and do it, or you will regret it.",,[],offensive_language
4971,5367,1566848219,Apathy Rules !,"Should @heidiallen75  resign her seat by applying to the Chiltern Hundreds as she no longer sits as a Conservative MP for which she was elected:
#HeidiAllen #ChilternHundreds #Resign",,"['HeidiAllen', 'ChilternHundreds', 'Resign']",offensive_language
4976,5373,1566840926,Anonymous,"What I cant understand, all these remainiacs saying it was an advisory referendum, then what the hell was the point of the vast majority of the people voting, for their decision to be ignored! We may as all went, nah, you're going to ignore us so what's the point!",,[],offensive_language
4984,5384,1566812191,Anonymous,Still impressed by @heidiallen75 and her chicken wing prowess,,[],offensive_language
5002,5404,1566809567,Anonymous,Why are you allowing women to be treated with such disdain?  @AmberRuddHR @jessphillips @HackneyAbbott @heidiallen75 @LibDems @Conservatives @GreenRupertRead @ucu @NASUWThttps://twitter.com/hogotheforsaken/status/1126250194012602368Â ,,[],offensive_language
5019,5426,1566940142,Alan Rodgers #RevokeA50 #VoteRemain,"This is why MPs doing their job is so important. You all need to stand up and be counted and #RevokeA50 

That is your only risk free way out of this madness that you have all created.",,['RevokeA50'],offensive_language
5054,5465,1567013754,Jason Cole,Here you gopic.twitter.com/tWOhspVs1X,,[],offensive_language
5057,5468,1567022031,Adam Penning,Heidi be like pic.twitter.com/mq65mTn9kN,,[],offensive_language
5060,5472,1567024676,Anonymous," ItÂs done now Heidi Heidi Hi Ho Ho Ho. Wakey Wakey. ÂTheyÂ didnÂt need to try, just delivered. A method you are totally alien to ",,[],offensive_language
5073,5486,1567008045,Christina,Done pic.twitter.com/XKKNbix2jD,,[],offensive_language
5083,5496,1566985362,Angels For Europe #FBPE,HRH Queen Elizabeth should say no to protect her country & people. Just this once.... #stopTheCoup,,['stopTheCoup'],offensive_language
5089,5502,1566980074,Andy,WeÂre relying on you to stop this,,[],offensive_language
5139,5559,1567071133,Anonymous,"LOL. "". .tin-pot dictatorship. ."" - from the .@heidiallen75 who's twice changed parties in an attempt to stop Brexit since getting elected on a manifesto to deliver it, but still won't allow her electors the chance to say if they still want her as their MP.
Hypocrisy on stilts https://twitter.com/Independent/status/1166982790358994944Â 
",,[],offensive_language
5153,5574,1567197935,Francis The Chicken Boy,"Psst - I voted for @heidiallen75 on the basis of what she said and stood for before the GE and what she confirmed as her position after the referendum.
She can change her point of view but I think she should ask her constituents if they agree with her change.
By election please.",,[],offensive_language
5166,5590,1567153338,Anonymous,Reallly?! The civil servants IÂve spoken to working on Brexit have seen this coming for months and have been shit scared. Now itÂs happened.,,[],offensive_language
5168,5592,1567151859,Ilana Estelle,"Again, not on the back of a bus... that's all you need to know. @Anna_Soubry @joswinson @jeremycorbyn @heidiallen75 @ChukaUmunna - it's the reason you all need to work to #revokearticle50",,['revokearticle50'],offensive_language
5191,5615,1567271885,Al Rush,Not about careers?  Says the woman who has refused to let her electorate decide her fate.,,[],offensive_language
5196,5620,1567289885,Natalie,"I'm a South Cambridgeshire constituent who voted her in. And I voted leave, as did the majority of the UK as a whole. So no, she is not representing me. And I won't be voting for her again.",,[],offensive_language
5216,5642,1567273653,Bring on 31st October #Humbug,Until you have a by election nobody is listening to you,,[],offensive_language
5225,5651,1567261290,Anonymous,"This is nonsense picked up from tabloid headlines and Facebook. 

Johnson's no leader, and no great ideas man, either. 

And if you think putting an old, white, male Etonian Oxford alumnus with floppy hair in charge of the country is going to help improve representation then ",,[],offensive_language
5233,5659,1567244604,Ash Hirani,"In the case of @heidiallen75, itÂs all about her career. Why else would her ilk accuse #Brexit supporters of being scared of a #PeoplesVote while rabid remoaners like her break their promises and hijack democracy, all the while refusing to check their mandate with constituents?https://twitter.com/heidiallen75/status/1167723358655590400Â 
",,"['Brexit', 'PeoplesVote']",offensive_language
5257,5687,1567375420,Ian Mullaney,You sound so very lovely. I wish you everything you deserve.,,[],offensive_language
5273,5703,1567365333,Chrissie Martin,And just who the hell are you to pass judgement on anyone? This is mob rule. ItÂs called de-individuation.  Look it up!,,[],offensive_language
5344,5781,1567400684,"Dr. Remainer (D Phil, medical-friendly)","Under the MP Code of Conduct her duty is to use her best judgement for the good of the country; her constituency (not only those who voted for her), & lastly her party. WeÂve spent Â£100 million & lost Â£1.3 tn in contracts & face losing our EU citizenÂs rights. Her duty was clear.",,[],offensive_language
5360,5798,1567553575,Peter de Gourlay,We (Conservatives) also thank God you got out when you did. I never understand why you joined us.,,[],offensive_language
5377,5815,1567537864,Valleyboy79,"Bet she won't get her deposit back, if she's that confident would have called a by-election by now",,[],offensive_language
5391,5829,1567495883,Anonymous,CanÂt she just join the Lib DemÂs who are more suited to her kind of politics?,,[],offensive_language
5406,5845,1567487697,Neil Bramley,Her constituents voted leave!,,[],offensive_language
5408,5847,1567480461,Anonymous,Even he smells the bullshit that comes from No. 10 these days...,,[],offensive_language
5435,5875,1567608530,"floot, ze/zir",The only shock is that 21% think he gives a shit about the national interest. pic.twitter.com/2ZL3Zsmkv6,,[],offensive_language
5456,5898,1567667530,Anonymous,"By hook or by crook (Johnson) an election is coming.

1 - make sure you & everyone you know is registered to vote

2 - @TheGreenParty @LibDems @UKLabour @theSNP @Plaid_Cymru @Anna_Soubry @heidiallen75 PLEASE try to work to offer one clear anti Tory/BXP candidate in marginals

",,[],offensive_language
5468,5910,1567701533,Anonymous,"#DemocracyisDEAD Our Parliament is full of MPs who promised to respect the result of the referendum and are now silencing the voices of 17.4 million people, like my MP, @heidiallen75 @unitetoremain Their arrogance is staggering. Her promise on the left, her actions on the rightpic.twitter.com/axcYaJ6xNT",,['DemocracyisDEAD'],offensive_language
5498,5942,1567785474,Maria Montgomery,Pull my ring like that again and you will be in a ditch in a non alive way!pic.twitter.com/icBAFJOzSC,,[],offensive_language
5511,5956,1567798413,Anonymous,"ÂDom, itÂs time to remove the bull suit .. enough now! Dom ? Fuck.. Â",,[],offensive_language
5512,5957,1567795664,CPierceUK,"Not just Corbyn is chicken. 

When are the By-Elections: @NickBoles @Anna_Soubry @ChukaUmunna @lucianaberger @sarahwollaston @HeidiAllen75 @DrPhillipLeeMP ??? pic.twitter.com/rWPmVpfbg4",,[],offensive_language
5521,5966,1567772913,Dan Salt,"This has become my issue. 

I have tried so very hard not to use language like that. 

But at some point you run out of words to use.",,[],offensive_language
5553,6000,1567887494,Heidi Allen,"Thank you Amber, thank you xhttps://twitter.com/AmberRuddUK/status/1170429481879842817Â 
",,[],offensive_language
5567,6015,1567889185,Paul #FBPE,Don't bloody thank her. If she and the others had stood up to #LiarJohnson at the start we wouldn't be in the mess we are now. Quitting now just illustrates her character. All about me me me me me,,['LiarJohnson'],offensive_language
5573,6021,1568068955,Heidi Allen,I donÂt think Boris Johnson has a serious bone in his body. He sits and smirks and pays not the tiniest bit of respect to MPs in this important debate. Who the hell does he think he is?,,[],offensive_language
5581,6030,1568067435,Nick Davey,And what the hell has happened to Nick Morgan? A re-education camp?,,[],offensive_language
5620,6069,1568069068,Bill the Bear,I donÂt think @heidiallen75 has a serious bone in her body. She sits and smirks and pays not the tiniest bit of respect to the VOTERS in this important debate. Who the hell does he think she is?,,[],offensive_language
5663,6114,1568143776,Lesley Miller,"Who the hell do you think you are - and what's more to the point, who the hell voted for you!",,[],offensive_language
5667,6118,1568121786,Clara,"Who the hell does he think he is? The Prime Minister is who he is!

#IstandwithBoris #PeoplesPrimeMinister",,"['IstandwithBoris', 'PeoplesPrimeMinister']",offensive_language
5679,6131,1568109431,Anonymous,Who is she? Well I can tell you she's a nobody @heidiallen75  failed MP who will be out of a job before Christmas. https://twitter.com/scary_lo/status/1171354549191368704Â ,,[],offensive_language
5691,6144,1568088616,Anonymous,Respect is earned I was always told and if you can give me one reason why you should be respected them I will consider you being respected. You are a fake,,[],offensive_language
5695,6150,1568197841,Simon Barnes,If these Supreme Court uphold this ruling then the Queen should ask @BorisJohnson to resign for giving her unlawful advise and bring her government into disrepute!,,[],offensive_language
5709,6165,1568195920,Anonymous,Heidi itÂs about time you had a by-electionpic.twitter.com/8gfxTLyTXK,,[],offensive_language
5717,6173,1568234979,Anonymous,"There is no fucking way thatÂs all of it, and who decided there could be redactions?",,[],offensive_language
5743,6204,1568208766,Benno,IÂm sure the couple of hundred grand a year softens her shame.,,[],offensive_language
5768,6230,1568299854,Anonymous,So very true! pic.twitter.com/K6aZxjzHe8,,[],offensive_language
5773,6236,1568294373,Anonymous,Demand to see all of #BlackSwan.pic.twitter.com/IxYyefaSEs,,['BlackSwan.pic.twitter.com/IxYyefaSEs'],offensive_language
5781,6245,1568274713,Anonymous,"We in @SouthCambsCons are deeply ashamed we allowed ourselves to be conned by her. On the left an email she sent me assuring me she would honour the result of the referendum. On the right, what she is currently campaigning for. When was the by election? Heidi is a liar.pic.twitter.com/uG2nGcN0YU",,[],offensive_language
5799,6264,1568247984,Damian,"@heidiallen75 remember when you said I should show respect to Theresa May because she was pm ( I'd, rightly, I think, called her a liar)?
Ah, nostalgia!
I will now offer an olive branch by saying that I felt less shame when she was PM than I do about Boris.
Keep on fighting!",,[],offensive_language
5812,6281,1568333174,Scratchybeard,"@heidiallen75 you were quite Pathetic on Hard Talk. We voted to Leave, just what donÂt You understand by that? You are a Pathetic woman, who doesnÂt respect Democracy.",,[],offensive_language
5817,6286,1568403750,Alistair MacFadyen,"SheÂs following the money, and will flip in a heart beat. No morals,  no conviction, shes a mercenary, just like the rest of the retards in the HoC",,[],offensive_language
5820,6289,1568396855,UK Rants: Raise the voting age to 21.,"""We must let the people decide..."" 
""Except when it involves my Westminster seat, which I obtained as a Tory, but now think I can simply thrust LimpDims onto my constituents, because I'm a pompous ass"".
@heidiallen75 is the swamp. https://twitter.com/GuidoFawkes/status/1172537164367892480Â 
",,[],offensive_language
5829,6300,1568394215,Anonymous,"For someone who, despite pledging to respect the #EURef & deliver #Brexit, is forever bloviating about a #PeoplesVote on it, the very last people's vote Allen wants is one by her own constituency's electors. On her.
Still, her hypocrisy will find a warm welcome in the .@LibDems.",,"['EURef', 'Brexit,', 'PeoplesVote']",offensive_language
5837,6308,1568386543,Anonymous,You can set your watch by them now . My money is on @heidiallen75  https://twitter.com/ClaireEllicott1/status/1172484061601902592Â ,,[],offensive_language
5882,6356,1568419806,#barksatpassingcars,Why?.....none of the panel have a fucking clue ,,[],offensive_language
5888,6362,1568578494,Peter Cullen,"I was editing my Twitter profile, and was about to update my old photo, but then I remembered that when I met her @heidiallen75 said I looked just like my Twitter photo...so I will leave it!",,[],offensive_language
5892,6366,1568555444,Anna Schiffer#LeakThe RussianReport,"@hilarybennmp Dear Mr Benn, thank you very much for all you are doing, but I think you should see this @heidiallen75 @joswinsonhttps://twitter.com/batrobi/status/1173230987595190272Â 
",,[],offensive_language
5932,6410,1568668975,Ian Albert,So is it true that @heidiallen75 is being parachuted into this Constituency by Lib Dems when she joins up? Seen a few posts today on Twitter about this.,,[],offensive_language
5934,6412,1568660255,Mikegrampy,@heidiallen75 really is a person of principle.....the principle being she will do everything that makes her day... pic.twitter.com/uMVAWrzZTK,,[],offensive_language
5943,6423,1568673529,Ruffiioo,You know what... I COMPLETLY AGREE WITH YOU on that point.,,[],offensive_language
5959,6439,1568606378,Tammy Dixon,"@heidiallen75 just seen you on BBC Hard Talk - you are my type politician, well done and thank you.",,[],offensive_language
5984,6464,1568735883,Tony,'I've never seen so many white faces' .....,,[],offensive_language
