,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month,negativewords,positivewords
522,2707,2707,VivienNeedle,#ICan'tVoteTBP I've lost my Candidate,944822731,1171191583947010052,/VivienNeedle/status/1171191583947010052,2019-09-09 22:40:07,1568068807,"Alan Duncan, NO,  those who opposed Boris should NEVER be allowed back","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong>, NO,  those who opposed Boris should NEVER be allowed back</p>",[],[],False,[],,4,2,0,False,False,,[],neither,9,0,0
523,857,857,psedt,psedt,1151750588608188416,1168505333079269378,/psedt/status/1168505333079269378,2019-09-02 12:45:55,1567428355,Yes I recall Alan Duncan on a trip to Brussels in c.2009 when he was Shadow Business Secretary muttering under his voice that if we were ever allowed a vote on membership he would vote to leave.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes I recall <strong>Alan Duncan</strong> on a trip to Brussels in c.2009 when he was Shadow Business Secretary muttering under his voice that if we were ever allowed a vote on membership he would vote to leave.</p>",[],[],False,[],,0,0,0,False,True,1.1684435356260024e+18,"[{'screen_name': 'wallaceme', 'user_id': '32372694'}]",neither,9,0,0
524,6,6,Rutlander1973,Rutlander1973,215827399,1162581128106119169,/Rutlander1973/status/1162581128106119169,2019-08-17 04:25:15,1566015915,"Bad of me I know, but tickles me constantly that Boris chose Sir Alan Duncanâs constituency to launch his leadership campaign and last night @carriesymonds chose the Rutland Bird Fair to make her first official appearance since he won ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bad of me I know, but tickles me constantly that Boris chose Sir <strong>Alan Duncan</strong>âs constituency to launch his leadership campaign and last night <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""749746743974264832"" dir=""ltr"" href=""/carriesymonds""><s>@</s><b>carriesymonds</b></a> chose the Rutland Bird Fair to make her first official appearance since he won <img alt=""ð¤­"" aria-label=""Emoji: Face with hand over mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92d.png"" title=""Face with hand over mouth""/></p>",[],[],False,[],,0,0,0,False,True,1.1623987428274053e+18,"[{'screen_name': 'robpowellnews', 'user_id': '59446231'}, {'screen_name': 'jessicaelgot', 'user_id': '16513349'}]",neither,8,1,2
525,439,439,RobMax4,Robert Maxwell,232710107,1142669861367111680,/RobMax4/status/1142669861367111680,2019-06-23 05:44:59,1561268699,"âForeign office minister Alan Duncan, who worked under Johnson said his former boss now had a âbig question mark over his headâ adding that he had shown a âlack of disciplineâ throughout his career.â https://gu.com/p/bmxj7/stwÂ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">âForeign office minister <strong>Alan Duncan</strong>, who worked under Johnson said his former boss now had a âbig question mark over his headâ adding that he had shown a âlack of disciplineâ throughout his career.â <a class=""twitter-timeline-link"" data-expanded-url=""https://gu.com/p/bmxj7/stw"" dir=""ltr"" href=""https://t.co/fd69UcnBba"" rel=""nofollow noopener"" target=""_blank"" title=""https://gu.com/p/bmxj7/stw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">gu.com/p/bmxj7/stw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">Â </span></span></a></p>",['https://gu.com/p/bmxj7/stw'],[],False,[],,1,1,0,False,False,,[],neither,6,1,0
526,289,289,CleanBrexit1,Clean Brexit,1126139027806146560,1131856366799413248,/CleanBrexit1/status/1131856366799413248,2019-05-24 09:36:01,1558690561,"The German-led EU military masterplan has been created without the knowledge of European leaders. It has salami-sliced and fed to our dumb civil servants on a weekly basis then our Remainder ministers, like Alan Duncan, agree their civil servant's 'work' in the following week.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The German-led EU military masterplan has been created without the knowledge of European leaders. It has salami-sliced and fed to our dumb civil servants on a weekly basis then our Remainder ministers, like <strong>Alan Duncan</strong>, agree their civil servant's 'work' in the following week.</p>",[],[],False,[],,0,0,1,True,True,1.1307141759766732e+18,"[{'screen_name': 'axleranges', 'user_id': '63678128'}, {'screen_name': 'john_carins', 'user_id': '839507779438198785'}]",neither,5,2,0
527,3915,3915,teddyhuggy,Ursula Loveridge,81148474,1153449872722407425,/teddyhuggy/status/1153449872722407425,2019-07-22 23:40:54,1563838854,"Hahahaha! Alan Duncan,A man of principle -What a joke! https://twitter.com/maddoxstreetboy/status/1153374042021347329Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Hahahaha!<img alt=""ð"" aria-label=""Emoji: Grinning face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f600.png"" title=""Grinning face""/> <strong>Alan Duncan</strong>,A man of principle -What a joke! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/maddoxstreetboy/status/1153374042021347329"" dir=""ltr"" href=""https://t.co/BY8FKP50di"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/maddoxstreetboy/status/1153374042021347329""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/maddoxstreetbo</span><span class=""invisible"">y/status/1153374042021347329</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/maddoxstreetboy/status/1153374042021347329'],[],False,[],,2,0,0,False,False,,[],neither,7,0,1
528,2329,2329,nickmcc8,NMc,2534237931,1127977631851405312,/nickmcc8/status/1127977631851405312,2019-05-13 16:43:18,1557765798,"Recent tweets from Rudd, Alan Duncan, John McDonnell and Guy Verhofstadt slating Farage shows they are running very, very scared","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Recent tweets from Rudd, <strong>Alan Duncan</strong>, John McDonnell and Guy Verhofstadt slating Farage shows they are running very, very scared</p>",[],[],False,[],,0,0,0,False,True,1.1275076674031247e+18,"[{'screen_name': 'AmberRuddUK', 'user_id': '475884318'}]",neither,5,0,2
529,816,816,Kevinplaytennis,Kevin Pea Williams,1008194491520516096,1168917015664443401,/Kevinplaytennis/status/1168917015664443401,2019-09-03 16:01:48,1567526508,"@eddiemair Nice work exposing @AlanDuncanMP for the sycophantic, self-serving backslider that he is. An illuminating little interview on @LBC
#alanduncan #lbc #Brexit","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""304510244"" dir=""ltr"" href=""/eddiemair""><s>@</s><b>eddiemair</b></a> Nice work exposing <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""114704539"" dir=""ltr"" href=""/AlanDuncanMP""><s>@</s><b>AlanDuncanMP</b></a> for the sycophantic, self-serving backslider that he is. An illuminating little interview on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20973388"" dir=""ltr"" href=""/LBC""><s>@</s><b>LBC</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alanduncan?src=hash""><s>#</s><b><strong>alanduncan</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lbc?src=hash""><s>#</s><b>lbc</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brexit?src=hash""><s>#</s><b>Brexit</b></a></p>",[],"['alanduncan', 'lbc', 'Brexit']",False,[],,0,0,0,False,False,,[],neither,9,1,1
530,2552,2552,jane798m,jane7,860479564929224704,1171759603643748353,/jane798m/status/1171759603643748353,2019-09-11 12:17:14,1568204234,Plus all the underhand plans May and all her mates like Alan Duncan have made with the collusion of the EU to hand them control of our defence and security assets.  All of this is in the very small print of the WA and PD. https://twitter.com/LeaversofB/status/1171756114813378560Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Plus all the underhand plans May and all her mates like <strong>Alan Duncan</strong> have made with the collusion of the EU to hand them control of our defence and security assets.  All of this is in the very small print of the WA and PD. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/LeaversofB/status/1171756114813378560"" dir=""ltr"" href=""https://t.co/eEYGzds0Eq"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/LeaversofB/status/1171756114813378560""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/LeaversofB/sta</span><span class=""invisible"">tus/1171756114813378560</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/LeaversofB/status/1171756114813378560'],[],False,[],,1,0,0,False,False,,[],neither,9,1,1
531,3376,3376,EarlKirby,Neil Kirby,48916829,1149020155751612418,/EarlKirby/status/1149020155751612418,2019-07-10 18:18:47,1562782727,Alan Duncan is a pathetic loser who will soon be on the backbenches; his snide and petulant attacks on Boris Johnson are those of a bitter and twisted man.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> is a pathetic loser who will soon be on the backbenches; his snide and petulant attacks on Boris Johnson are those of a bitter and twisted man.</p>",[],[],False,[],,0,1,0,False,True,1.1489184340775116e+18,"[{'screen_name': 'SebastianEPayne', 'user_id': '162473641'}, {'screen_name': 'AlanDuncanMP', 'user_id': '114704539'}]",neither,7,3,0
532,3439,3439,sjlly,SJL,29182035,1155817369819918336,/sjlly/status/1155817369819918336,2019-07-29 12:28:29,1564403309,Quite funny and sad that you seem to have an over inflated opinion of yourself! No wonder this country is in such as mess if people like you have been involved. A fan of Alan Duncan are we??!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Quite funny and sad that you seem to have an over inflated opinion of yourself! No wonder this country is in such as mess if people like you have been involved. A fan of <strong>Alan Duncan</strong> are we??!!</p>",[],[],False,[],,0,0,2,True,True,1.1555806320655442e+18,"[{'screen_name': 'strandedatsea', 'user_id': '186520006'}, {'screen_name': 'Wonkawarla', 'user_id': '360232615'}]",neither,7,2,1
533,2290,2290,owletfurr,Ted Vidal,132191752,1128089096637882370,/owletfurr/status/1128089096637882370,2019-05-14 00:06:14,1557792374,"Alan Duncan, about as effective as a chocolate fire guard. https://twitter.com/AlanDuncanMP/status/1127516052458475520Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Alan Duncan</strong>, about as effective as a chocolate fire guard. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AlanDuncanMP/status/1127516052458475520"" dir=""ltr"" href=""https://t.co/v2QTgx538N"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AlanDuncanMP/status/1127516052458475520""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AlanDuncanMP/s</span><span class=""invisible"">tatus/1127516052458475520</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/AlanDuncanMP/status/1127516052458475520'],[],False,[],,0,0,0,False,False,,[],neither,5,0,1
534,2425,2425,George54014108,George,929452563719651328,1127697721069113344,/George54014108/status/1127697721069113344,2019-05-12 22:11:02,1557699062,You Alan Duncan are not worthy of having MP after your name. You are a lying and deceitful member of a very undemocratic organisation STOP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You <strong>Alan Duncan</strong> are not worthy of having MP after your name. You are a lying and deceitful member of a very undemocratic organisation STOP</p>",[],[],False,[],,0,0,0,False,True,1.1275160524584756e+18,"[{'screen_name': 'AlanDuncanMP', 'user_id': '114704539'}]",neither,5,0,2
535,802,802,BrynLaw,Bryn,46618990,1168953597385723911,/BrynLaw/status/1168953597385723911,2019-09-03 18:27:10,1567535230,"The whole lot... the bits I found incredible were arch Tory Nicholas Soames accepting he might be about to be kicked out the party and Alan Duncan almost in tears about voting for No Deal. Crazy, crazy days.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The whole lot... the bits I found incredible were arch Tory Nicholas Soames accepting he might be about to be kicked out the party and <strong>Alan Duncan</strong> almost in tears about voting for No Deal. Crazy, crazy days.</p>",[],[],False,[],,1,0,1,True,True,1.168951273770705e+18,"[{'screen_name': 'HandofCarolgees', 'user_id': '2798638545'}, {'screen_name': 'Channel4News', 'user_id': '14569869'}]",neither,9,2,2
536,194,194,david_game33,David,396151388,1185063517570949121,/david_game33/status/1185063517570949121,2019-10-18 05:22:14,1571376134,Sir.Alan Duncan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sir.<strong>Alan Duncan</strong></p>",[],[],False,[],,1,0,0,False,True,1.1849586389532508e+18,"[{'screen_name': 'screwlabour', 'user_id': '354914590'}]",neither,10,0,0
537,450,450,hawkred7,â«Footsteps - #FBPE 48% #ABTV #yellowrose,4178755042,1142473497429626882,/hawkred7/status/1142473497429626882,2019-06-22 16:44:42,1561221882,Sir Alan Duncan on Boris Johnson http://theguardian.comÂ pic.twitter.com/Voj7Scho4d,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""cy"">Sir <strong>Alan Duncan</strong> on Boris Johnson <a class=""twitter-timeline-link"" data-expanded-url=""http://theguardian.com"" dir=""ltr"" href=""https://t.co/lLT0Q79VAR"" rel=""nofollow noopener"" target=""_blank"" title=""http://theguardian.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">theguardian.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">Â </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Voj7Scho4d"">pic.twitter.com/Voj7Scho4d</a></p>",['http://theguardian.com'],[],True,['https://pbs.twimg.com/media/D9rhk3EXYAAtUiG.jpg'],,0,0,0,False,False,,[],neither,6,0,0
538,838,838,RicoS90,ððððððð,939317322,1168864362615967744,/RicoS90/status/1168864362615967744,2019-09-03 12:32:35,1567513955,"Did I just hear Alan Duncan say, that we have to keep this shit together?  ;-)

#wato","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did I just hear <strong>Alan Duncan</strong> say, that we have to keep this shit together?  ;-)

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wato?src=hash""><s>#</s><b>wato</b></a></p>",[],['wato'],False,[],,0,0,0,False,True,1.168863492482437e+18,"[{'screen_name': 'oenanthe54', 'user_id': '593968495'}]",offensive_language,9,1,0
539,3483,3483,mark_johnston,Mark Johnston ðªðº,18264824,1155125371689406465,/mark_johnston/status/1155125371689406465,2019-07-27 14:38:44,1564238324,Alan Duncan this week e.g.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> this week e.g.</p>",[],[],False,[],,0,0,1,True,True,1.139101787946922e+18,"[{'screen_name': 'woodstockjag', 'user_id': '862384761528045568'}, {'screen_name': 'martynpatrick', 'user_id': '12560162'}]",neither,7,0,0
540,29,29,Jack_Perkins59,Jack Perkins,873162218719899648,1162436913640460294,/Jack_Perkins59/status/1162436913640460294,2019-08-16 18:52:11,1565981531,Which road u on? My top pix to lead Unity govt: 1) consistent 'With Deal' Brexiter @RoryStewartUK  2) Alan Duncan MP who questioned the Pretender's majority on taking office. BoJo failed to evidence a majority so his constitutional authority to act on UK's A50 Notice is doubtful.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Which road u on? My top pix to lead Unity govt: 1) consistent 'With Deal' Brexiter <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""131926473"" dir=""ltr"" href=""/RoryStewartUK""><s>@</s><b>RoryStewartUK</b></a>  2) <strong>Alan Duncan</strong> MP who questioned the Pretender's majority on taking office. BoJo failed to evidence a majority so his constitutional authority to act on UK's A50 Notice is doubtful.</p>",[],[],False,[],,0,0,0,False,True,1.1624130432649626e+18,"[{'screen_name': 'joswinson', 'user_id': '14933304'}]",neither,8,2,2
541,3513,3513,ichimuntu,Ichimuntu,4902450400,1154482282951876609,/ichimuntu/status/1154482282951876609,2019-07-25 20:03:20,1564085000,"#NewsGang @citizentvkenya @Karimi_Karen @K24Tv @YvonneOkwara @LinusKaikai Ppl its All about your Moral Fibre.2014 S.Korea PM rsignd afta the Ferry Trgd,2day Alan Duncan Uks St Mnstr of State rsignd hw mny of our MPs CSs frm 1964 do u knw hv resignd on moral grnds.? pic.twitter.com/K0BD6ayhKX","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NewsGang?src=hash""><s>#</s><b>NewsGang</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""70394965"" dir=""ltr"" href=""/citizentvkenya""><s>@</s><b>citizentvkenya</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1295884148"" dir=""ltr"" href=""/Karimi_Karen""><s>@</s><b>Karimi_Karen</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20087934"" dir=""ltr"" href=""/K24Tv""><s>@</s><b>K24Tv</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""344720320"" dir=""ltr"" href=""/YvonneOkwara""><s>@</s><b>YvonneOkwara</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""326113058"" dir=""ltr"" href=""/LinusKaikai""><s>@</s><b>LinusKaikai</b></a> Ppl its All about your Moral Fibre.2014 S.Korea PM rsignd afta the Ferry Trgd,2day <strong>Alan Duncan</strong> Uks St Mnstr of State rsignd hw mny of our MPs CSs frm 1964 do u knw hv resignd on moral grnds.? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/K0BD6ayhKX"">pic.twitter.com/K0BD6ayhKX</a></p>",[],['NewsGang'],True,"['https://pbs.twimg.com/media/EAWLflmXsAE4XfU.jpg', 'https://pbs.twimg.com/media/EAWLgeoWwAA7b6X.jpg']",,0,0,0,False,False,,[],neither,7,0,0
542,3473,3473,meralhece,Baroness Hussein-Ece ð·,62603750,1155185205033996289,/meralhece/status/1155185205033996289,2019-07-27 18:36:29,1564252589,Hope he understands Cyprus as well as Alan Duncan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hope he understands Cyprus as well as <strong>Alan Duncan</strong>.</p>",[],[],False,[],,0,0,0,False,True,1.1550543100085125e+18,"[{'screen_name': 'eltanh', 'user_id': '835589672701145088'}, {'screen_name': 'foreignoffice', 'user_id': '14353202'}, {'screen_name': 'AlanDuncanMP', 'user_id': '114704539'}]",neither,7,0,0
543,2580,2580,goinggrey2,Lawrence Grady,829112204,1171341756803223552,/goinggrey2/status/1171341756803223552,2019-09-10 08:36:51,1568104611,"Alan Duncan (Tory): ""A general election is by its very nature general. But Brexit has been the most divisive, poisonous difficult issue of our life, and if we go into a general election with an unresolved Brexit, there is no way a clear answer can emerge from that process.""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> (Tory): ""A general election is by its very nature general. But Brexit has been the most divisive, poisonous difficult issue of our life, and if we go into a general election with an unresolved Brexit, there is no way a clear answer can emerge from that process.""</p>",[],[],False,[],,0,0,0,False,True,1.1711501973527388e+18,"[{'screen_name': 'mollygiles2015', 'user_id': '2800422628'}]",neither,9,1,6
544,3355,3355,OirishPatrick,Patrick Fullerton,1579292618,1149029937631956992,/OirishPatrick/status/1149029937631956992,2019-07-10 18:57:39,1562785059,There's something of the night about Sir Alan Duncan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There's something of the night about Sir <strong>Alan Duncan</strong></p>",[],[],False,[],,0,0,0,False,True,1.1489359625604751e+18,"[{'screen_name': 'montie', 'user_id': '16139649'}, {'screen_name': 'SteveBakerHW', 'user_id': '15157283'}]",neither,7,0,0
545,2915,2915,panthersice65,John Betteridge,2600488958,1169967133251526658,/panthersice65/status/1169967133251526658,2019-09-06 13:34:36,1567776876,"Depends on the agreement between Nige and Boris.
I've got remainer Alan Duncan, so.....","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Depends on the agreement between Nige and Boris.
I've got remainer <strong>Alan Duncan</strong>, so.....</p>",[],[],False,[],,0,0,0,False,True,1.1696071718579323e+18,"[{'screen_name': 'Jay_Beecher', 'user_id': '3815935215'}, {'screen_name': 'DavidJoBrexit', 'user_id': '1125937411'}]",neither,9,0,0
546,1474,1474,Obscure_Rebel,Marco Kinney ð #CorbynOutrider #EngineOfHope,3004468319,1143214656913313793,/Obscure_Rebel/status/1143214656913313793,2019-06-24 17:49:48,1561398588,"Errm ..Sir Alan Duncan MP
âHeâs [#Boris] an enormous character but not a team player .. & he doesnât know if heâs a journalist or a politician, but he does know itâs all about him. The more he repeats what everyone can see is not credible, the more his own credibility disappearsâpic.twitter.com/48NRlxcLCy","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Errm ..Sir <strong>Alan Duncan</strong> MP
âHeâs [<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Boris?src=hash""><s>#</s><b>Boris</b></a>] an enormous character but not a team player .. &amp; he doesnât know if heâs a journalist or a politician, but he does know itâs all about him. The more he repeats what everyone can see is not credible, the more his own credibility disappearsâ<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/48NRlxcLCy"">pic.twitter.com/48NRlxcLCy</a></p>",[],['Boris'],True,"['https://pbs.twimg.com/media/D92DqwYXsAAZo6J.jpg', 'https://pbs.twimg.com/media/D92DqwdXkAAoGzg.jpg', 'https://pbs.twimg.com/media/D92Dqw_WkAEMaMO.jpg', 'https://pbs.twimg.com/media/D92DqweWsAAK16d.jpg']",,2,0,0,False,True,1.1430940855671768e+18,"[{'screen_name': 'lunaperla', 'user_id': '141141836'}, {'screen_name': 'michaelnixon70', 'user_id': '390723707'}]",offensive_language,6,0,0
547,829,829,Russell_Is_Sad,Russelli Doobazelli,1083605783537958912,1168879882471968768,/Russell_Is_Sad/status/1168879882471968768,2019-09-03 13:34:15,1567517655,"Well, sir Alan Duncan is a bit of a dickhead isn't he","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Well, sir <strong>Alan Duncan</strong> is a bit of a dickhead isn't he</p>",[],[],False,[],,1,0,0,False,False,,[],neither,9,0,0
548,985,985,islwynpaul,Paul Mainwaring,323891062,1134789616194805760,/islwynpaul/status/1134789616194805760,2019-06-01 11:51:42,1559389902,"The Israeli ambassador in London has apologised after a member of his staff was caught on camera saying he wanted to âtake downâ British Foreign Office Minister Alan Duncan, a high-profile UK government supporter of a Palestinian state.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Israeli ambassador in London has apologised after a member of his staff was caught on camera saying he wanted to âtake downâ British Foreign Office Minister <strong>Alan Duncan</strong>, a high-profile UK government supporter of a Palestinian state.</p>",[],[],False,[],,27,33,2,True,False,,[],neither,6,1,1
549,1309,1309,rubium,rubium,18641988,1145340276493496320,/rubium/status/1145340276493496320,2019-06-30 14:36:15,1561905375,When he wins. Just send him to the naughty corner with all the Other RU disciples and Acolytes. Gauke Hammond  Clark Rudd Perry Bradley Grieve Clark and that preening Mincing peacock Alan Duncan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When he wins. Just send him to the naughty corner with all the Other RU disciples and Acolytes. Gauke Hammond  Clark Rudd Perry Bradley Grieve Clark and that preening Mincing peacock <strong>Alan Duncan</strong>.</p>",[],[],False,[],,0,0,0,False,True,1.1453025188361462e+18,"[{'screen_name': 'Jeremy_Hunt', 'user_id': '112398730'}, {'screen_name': 'SophyRidgeSky', 'user_id': '18949349'}]",neither,6,2,1
550,2384,2384,letsgowto,Steve English,1087838216806371330,1127816862773985281,/letsgowto/status/1127816862773985281,2019-05-13 06:04:28,1557727468,Alan Duncan you are frigging deluded man.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> you are frigging deluded man.</p>",[],[],False,[],,0,0,0,False,True,1.1276644098731418e+18,"[{'screen_name': 'lucyallan', 'user_id': '16134235'}]",offensive_language,5,0,0
551,1743,1743,MercoPressNews,MercoPress,23487588,1152277701237100544,/MercoPressNews/status/1152277701237100544,2019-07-19 18:03:06,1563559386,"Wikileaks founder Julian Assange will not be extradited to any country with capital punishment, Britain's Minister for the Americas and Europe, Alan Duncan announced in Quito
http://en.mercopress.com/2019/07/16/uk-ecuador-agree-assange-not-to-be-extradited-where-he-could-be-executedÂ â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wikileaks founder Julian Assange will not be extradited to any country with capital punishment, Britain's Minister for the Americas and Europe, <strong>Alan Duncan</strong> announced in Quito
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://en.mercopress.com/2019/07/16/uk-ecuador-agree-assange-not-to-be-extradited-where-he-could-be-executed"" dir=""ltr"" href=""https://t.co/c25mOG3JC0"" rel=""nofollow noopener"" target=""_blank"" title=""http://en.mercopress.com/2019/07/16/uk-ecuador-agree-assange-not-to-be-extradited-where-he-could-be-executed""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">en.mercopress.com/2019/07/16/uk-</span><span class=""invisible"">ecuador-agree-assange-not-to-be-extradited-where-he-could-be-executed</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['http://en.mercopress.com/2019/07/16/uk-ecuador-agree-assange-not-to-be-extradited-where-he-could-be-executed'],[],False,[],,0,0,1,True,False,,[],neither,7,0,0
