,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
483,483,6190,6190,Erwhatdidyousay,kim,587867424,1172828830224007168,/Erwhatdidyousay/status/1172828830224007168,2019-09-14 11:05:57,1568459157,"How the hell-does she sleep at night? I know I couldnÃ¢ÂÂt 
#nickymorgan","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How the hell-does she sleep at night? I know I couldnÃ¢ÂÂt <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Unamused face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Unamused face""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a></p>",[],['nickymorgan'],False,[],,0,0,1,True,True,1.1727769524507566e+18,"[{'screen_name': 'MarinaHyde', 'user_id': '308379387'}]",offensive_language,9
514,514,2018,2018,AuntyLush,Aunty Lush,20538456,1136757523833413633,/AuntyLush/status/1136757523833413633,2019-06-06 22:11:28,1559859088,"When Nicky Morgan speaks, itÃ¢ÂÂs like her mouth is chasing her words down the stairs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When <strong>Nicky Morgan</strong> speaks, itÃ¢ÂÂs like her mouth is chasing her words down the stairs</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
527,527,3922,3922,FidelCuntstruck,Fidel Cuntstruck,851075482959433731,1184746215147266053,/FidelCuntstruck/status/1184746215147266053,2019-10-17 08:21:23,1571300483,"I'm sure this will fill many of us with good cheer, but you have to remember that this is the permanently startled Nicky Morgan, who couldn't make a decision if her life depended on it!  https://www.theguardian.com/media/2019/oct/16/nicky-morgan-open-minded-about-bbc-licence-fee-future?CMP=share_btn_twÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm sure this will fill many of us with good cheer, but you have to remember that this is the permanently startled <strong>Nicky Morgan</strong>, who couldn't make a decision if her life depended on it!  <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theguardian.com/media/2019/oct/16/nicky-morgan-open-minded-about-bbc-licence-fee-future?CMP=share_btn_tw"" dir=""ltr"" href=""https://t.co/WAVE9XfC5T"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/media/2019/oct/16/nicky-morgan-open-minded-about-bbc-licence-fee-future?CMP=share_btn_tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/media/2019/oct</span><span class=""invisible"">/16/nicky-morgan-open-minded-about-bbc-licence-fee-future?CMP=share_btn_tw</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.theguardian.com/media/2019/oct/16/nicky-morgan-open-minded-about-bbc-licence-fee-future?CMP=share_btn_tw'],[],False,[],,3,0,0,False,False,,[],offensive_language,10
541,541,19,19,NickyMorgan__,Nick Morgan,939310313521975296,1149057505827463169,/NickyMorgan__/status/1149057505827463169,2019-07-10 20:47:12,1562791632,Her usual self? Well that's good then,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Her usual self? Well that's good then</p>",[],[],False,[],,0,0,0,False,True,1.079541763562451e+18,"[{'screen_name': 'MrsSelenaWood', 'user_id': '2880696504'}]",offensive_language,7
546,546,199,199,nickcorston,Nick Corston IÃ°ÂÂÂArt,86031107,1160113157400092672,/nickcorston/status/1160113157400092672,2019-08-10 08:58:25,1565427505,"Not at all surprising in such an openly and extremely ideologically driven government. 

Given her outspoken views against Brexit IÃ¢ÂÂm surprised that Nicky Morgan got a ministerial role.

That the Ã¢ÂÂculture of fearÃ¢ÂÂ returns to DfE  is worrying. pic.twitter.com/7PGK46KST1","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not at all surprising in such an openly and extremely ideologically driven government. 

Given her outspoken views against Brexit IÃ¢ÂÂm surprised that <strong>Nicky Morgan</strong> got a ministerial role.

That the Ã¢ÂÂculture of fearÃ¢ÂÂ returns to DfE  is worrying. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7PGK46KST1"">pic.twitter.com/7PGK46KST1</a></p>",[],[],True,['https://pbs.twimg.com/media/EBmMw9dXUAAvSIR.jpg'],,1,0,1,True,True,1.1600683691372626e+18,"[{'screen_name': 'SchoolsWeek', 'user_id': '2491487924'}]",offensive_language,8
562,562,3541,3541,YourFriendZippy,Zippy Ã°ÂÂÂ¹ Ã°ÂÂÂµÃ°ÂÂÂ¸,1153027943498690560,1189642664494452737,/YourFriendZippy/status/1189642664494452737,2019-10-30 20:38:08,1572467888,"Damn, I was going to go out in my Nicky Morgan halloween mask tomorrow.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Damn, I was going to go out in my <strong>Nicky Morgan</strong> halloween mask tomorrow.</p>",[],[],False,[],,6,0,1,True,True,1.1896402690686894e+18,"[{'screen_name': 'JillGore8', 'user_id': '1143288195741863936'}]",offensive_language,10
566,566,5642,5642,peterpalmer901,Peter Palmer,120440963,1174297201734029313,/peterpalmer901/status/1174297201734029313,2019-09-18 12:20:44,1568809244,Nicky Morgan is the last person to talk to about honesty. A politician without principles of ethics who puts her career above her country & her constituents. One of the MPs who does most to destroy public faith in politics.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is the last person to talk to about honesty. A politician without principles of ethics who puts her career above her country &amp; her constituents. One of the MPs who does most to destroy public faith in politics.</p>",[],[],False,[],,1,0,0,False,True,1.1742776377050112e+18,"[{'screen_name': 'snb19692', 'user_id': '2698422738'}]",offensive_language,9
569,569,752,752,CarolineCreator,Caroline The Creator. Ã¢ÂÂ,939971815807635456,1152725848606294016,/CarolineCreator/status/1152725848606294016,2019-07-20 23:43:53,1563666233,Nicky Morgan!!!! Wtf.... is he mental? She went against her constituency.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>!!!! Wtf.... is he mental? She went against her constituency.</p>",[],[],False,[],,1,1,1,True,True,1.15271032326844e+18,"[{'screen_name': 'OTVDesk', 'user_id': '884278026191552512'}, {'screen_name': 'dizzidi67', 'user_id': '1495627645'}, {'screen_name': 'BorisJohnson', 'user_id': '3131144855'}]",offensive_language,7
582,582,2885,2885,Hargraver,Russell Hargrave,55927141,1178973194520289280,/Hargraver/status/1178973194520289280,2019-10-01 10:01:28,1569924088,People slagging off Nicky Morgan should remember that she achieved more blocking hostile environment policies during her time in cabinet than any external pressure managed,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People slagging off <strong>Nicky Morgan</strong> should remember that she achieved more blocking hostile environment policies during her time in cabinet than any external pressure managed</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,10
594,594,3203,3203,LeftLeftfooter,Left Leftfooter,1187391589943042048,1189687826415308800,/LeftLeftfooter/status/1189687826415308800,2019-10-30 23:37:35,1572478655,"As #NickyMorgan announces her retirement from Parliament, I am reminded that a staunchly Tory friend of mine once looked her straight in the face, and declared, in his best public school accent, ""Madam, you are nothing but a c*nt.""

#Newsnight #Peston","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NickyMorgan?src=hash""><s>#</s><b><strong>NickyMorgan</strong></b></a> announces her retirement from Parliament, I am reminded that a staunchly Tory friend of mine once looked her straight in the face, and declared, in his best public school accent, ""Madam, you are nothing but a c*nt.""

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Newsnight?src=hash""><s>#</s><b>Newsnight</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Peston?src=hash""><s>#</s><b>Peston</b></a><a dir=""ltr"" href=""/hashtag/Peston?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/Peston_Emoji_Q4_2019/Peston_Emoji_Q4_2019.png""/></a></span></p>",[],"['NickyMorgan', 'Newsnight', 'Peston']",False,[],,0,0,1,True,False,,[],offensive_language,10
595,595,4391,4391,Pibasedlifeform,Rich,1572514898,1181523815207186432,/Pibasedlifeform/status/1181523815207186432,2019-10-08 10:56:43,1570532203,"With all the will in the world, Nicky Morgan isn't going to resign now after dumping all her principles in the bin to join the government is she?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With all the will in the world, <strong>Nicky Morgan</strong> isn't going to resign now after dumping all her principles in the bin to join the government is she?</p>",[],[],False,[],,4,1,0,False,True,1.181522541342425e+18,"[{'screen_name': 'pmdfoster', 'user_id': '23563830'}]",offensive_language,10
611,611,6067,6067,christill,Chris Till,226123,1172864998646976512,/christill/status/1172864998646976512,2019-09-14 13:29:41,1568467781,Is she going to get kicked out of the party then? I saw her laughing on the front bench last week so that would be a bit weird. 'I would vote Remain in a second EU referendum' says Nicky Morgan https://twitter.com/i/events/1172819415890460672ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is she going to get kicked out of the party then? I saw her laughing on the front bench last week so that would be a bit weird. 'I would vote Remain in a second EU referendum' says <strong>Nicky Morgan</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/i/events/1172819415890460672"" dir=""ltr"" href=""https://t.co/4K8fCNjlue"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/i/events/1172819415890460672""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/i/events/11728</span><span class=""invisible"">19415890460672</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/i/events/1172819415890460672'],[],False,[],,0,0,0,False,False,,[],offensive_language,9
612,612,6238,6238,MarkWelshpool,Mark Welshpool,1160188540568911873,1172818616120688640,/MarkWelshpool/status/1172818616120688640,2019-09-14 10:25:22,1568456722,"I just cannot comprehend the stance of Nicky Morgan, propping up a no deal, lying #Brexit govt when she would vote remain again, and she knows the damage Brexit is doing to the country.

It can only be that her career is more important to her than the national interest.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just cannot comprehend the stance of <strong>Nicky Morgan</strong>, propping up a no deal, lying <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brexit?src=hash""><s>#</s><b>Brexit</b></a> govt when she would vote remain again, and she knows the damage Brexit is doing to the country.

It can only be that her career is more important to her than the national interest.</p>",[],['Brexit'],False,[],,0,0,0,False,False,,[],offensive_language,9
630,630,5273,5273,Patrick10599096,Dr R Patrick,1019635426959810561,1176025676408922112,/Patrick10599096/status/1176025676408922112,2019-09-23 06:49:05,1569221345,Nicky Morgan is another Tory hypocrite basically - credit to Amber Rudd her moral values caught up with her in the end - whereas Morgan has one main interest - her own,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is another Tory hypocrite basically - credit to Amber Rudd her moral values caught up with her in the end - whereas Morgan has one main interest - her own</p>",[],[],False,[],,0,0,0,False,True,1.175817029909123e+18,"[{'screen_name': 'Channel4News', 'user_id': '14569869'}]",offensive_language,9
635,635,1056,1056,BSAboarding,BSA Boarding,1329511795,1126075516887478277,/BSAboarding/status/1126075516887478277,2019-05-08 10:44:59,1557312299,Rt Hon Nicky Morgan MP speaks to BSA Heads about her work on building character in young people through education. #iloveboardingpic.twitter.com/tOteIK3lA2,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rt Hon <strong>Nicky Morgan</strong> MP speaks to BSA Heads about her work on building character in young people through education. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iloveboarding?src=hash""><s>#</s><b>iloveboarding</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tOteIK3lA2"">pic.twitter.com/tOteIK3lA2</a></p>",[],['iloveboardingpic'],True,['https://pbs.twimg.com/media/D6CftZdW4AAXIsi.jpg'],,8,2,0,False,False,,[],offensive_language,5
658,658,5389,5389,harrisimo,Brian Harris,16680882,1175883254282510336,/harrisimo/status/1175883254282510336,2019-09-22 21:23:09,1569187389,"Whatever your views on Anna Soubry at least she acted on her principles while the risible Nicky Morgan just shrugged and pretended she'd never even heard of the word.  

#toriesatwar","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whatever your views on Anna Soubry at least she acted on her principles while the risible <strong>Nicky Morgan</strong> just shrugged and pretended she'd never even heard of the word.  

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/toriesatwar?src=hash""><s>#</s><b>toriesatwar</b></a></p>",[],['toriesatwar'],False,[],,462,76,18,True,False,,[],offensive_language,9
666,666,2683,2683,guyevan29068996,guy evans,1106312584351936513,1179440987023794176,/guyevan29068996/status/1179440987023794176,2019-10-02 17:00:18,1570035618,"Mum: ""Nicky Morgan's died.""
Me: ""omg! really? how?""
Mum: ""Septic shock they said. She was only 74.""
Me: ""74? she's way younger than that. Are you sure they said Nicky Morgan? Y'know, the Tory politician?""
Mum: ""No, not her, the black opera singer!""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mum: ""<strong>Nicky Morgan</strong>'s died.""
Me: ""omg! really? how?""
Mum: ""Septic shock they said. She was only 74.""
Me: ""74? she's way younger than that. Are you sure they said <strong>Nicky Morgan</strong>? Y'know, the Tory politician?""
Mum: ""No, not her, the black opera singer!""</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,10
725,725,907,907,harrisimo,Brian Harris,16680882,1145819396419588100,/harrisimo/status/1145819396419588100,2019-07-01 22:20:07,1562019607,"Brexit is like a incurable virus sweeping through the Tories, turning the brain matter of once sensible MPs to mush... Nicky Morgan endlessly invoking the magical powers of Malthouse and now Green gibbering about how Boris will storm the EU like a Henry V of cunts. #newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Brexit is like a incurable virus sweeping through the Tories, turning the brain matter of once sensible MPs to mush... <strong>Nicky Morgan</strong> endlessly invoking the magical powers of Malthouse and now Green gibbering about how Boris will storm the EU like a Henry V of cunts. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newsnight?src=hash""><s>#</s><b>newsnight</b></a></p>",[],['newsnight'],False,[],,6,1,0,False,False,,[],offensive_language,7
747,747,1244,1244,StMichael888,Graham,785132794359996416,1141639453620002816,/StMichael888/status/1141639453620002816,2019-06-20 09:30:31,1561023031,"The trouble with Nicky Morgan is nobody esp the public, like her to any extent. Her opinion constitutes nothing but irritation after she had to step down as EDUCATION SECRETARY all that time ago. She's incapable of keeping to her manifesto promises too on BREXIT.WEAK WEAK WEAK.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The trouble with <strong>Nicky Morgan</strong> is nobody esp the public, like her to any extent. Her opinion constitutes nothing but irritation after she had to step down as EDUCATION SECRETARY all that time ago. She's incapable of keeping to her manifesto promises too on BREXIT.<img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Snake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f40d.png"" title=""Snake""/>WEAK WEAK WEAK.</p>",[],[],False,[],,1,1,0,False,True,1.1416378507329576e+18,"[{'screen_name': 'VictoriaLIVE', 'user_id': '3082499172'}, {'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,6
